n_train_catalysts,seed,mean_train_yield,test_mae
20.0,68.0,18.628935185185185,10.53709962277092
20.0,69.0,15.552407407407406,11.066756515775035
20.0,70.0,18.597893518518518,11.555406400034293
20.0,71.0,19.75224537037037,12.738190136316872
20.0,72.0,20.187867561935633,10.19862843336506
20.0,73.0,16.881481481481483,11.002961248285324
20.0,74.0,16.90875,10.963503472222223
20.0,75.0,17.195415605464227,11.660170467700857
20.0,76.0,19.86872685185185,9.472957818930041
20.0,77.0,18.519675925925927,9.832104981138546
20.0,78.0,18.604861111111113,9.65565200617284
20.0,79.0,19.28645519796249,10.860617330400556
20.0,80.0,19.580578703703704,11.459527563443073
20.0,81.0,17.778958333333335,12.228890625
20.0,82.0,19.69215277777778,10.77220273919753
20.0,83.0,19.233472222222222,12.704373456790124
20.0,84.0,16.570671296296297,11.491751393175582
20.0,85.0,18.480324074074073,8.37974579903978
20.0,86.0,18.66078703703704,11.435401406035664
20.0,87.0,17.527268518518515,12.58688558813443
20.0,88.0,20.14395833333333,12.101722993827163
20.0,89.0,18.911944444444448,10.967922839506173
20.0,90.0,21.264953703703704,11.22853215020576
20.0,91.0,15.027807362815466,8.902359878401207
20.0,92.0,21.387314814814815,14.204085390946505
20.0,93.0,19.512453703703706,11.28899369855967
20.0,94.0,19.43085648148148,11.169677104766803
20.0,95.0,17.67222222222222,13.468621399176955
20.0,96.0,15.399652777777778,13.3505701263445
20.0,97.0,19.044189814814818,14.388099429869683
20.0,98.0,17.676388888888887,12.506030092592594
20.0,99.0,16.408310185185183,9.924898062414268
30.0,0.0,17.629938271604942,9.24906921582076
30.0,1.0,18.81533950617284,12.846934242112484
30.0,2.0,17.166543209876544,12.716863740283493
30.0,3.0,15.495802469135803,12.086433584819385
30.0,4.0,18.467777777777776,12.677751531058616
30.0,5.0,20.181373456790123,13.086447945244627
30.0,6.0,15.36327160493827,12.763645404663922
30.0,7.0,20.27913580246914,16.702454783021402
30.0,8.0,17.389953703703704,12.105535150891633
30.0,9.0,19.016033950617285,11.297925311499771
30.0,10.0,19.104305555555555,11.086420910493826
30.0,11.0,22.23844135802469,13.238886716963878
30.0,12.0,19.557323661058806,10.2993736959293
30.0,13.0,17.15543209876543,9.147913465935071
30.0,14.0,19.817283950617284,9.236515775034295
30.0,15.0,13.841503318413336,16.795421482796268
30.0,16.0,16.902237654320988,9.86687800068587
30.0,17.0,16.234336419753088,11.684993927183358
30.0,18.0,15.375123456790124,11.667478337905807
30.0,19.0,17.542546296296297,9.509977794924554
30.0,20.0,17.073796296296297,11.900272719478737
30.0,21.0,21.49276234567901,12.88179482453132
30.0,22.0,18.06807098765432,11.6946807413123
30.0,23.0,19.98373205741627,10.076547492468544
30.0,24.0,19.58467592592592,11.45979942558299
30.0,25.0,16.92895061728395,12.925221079103796
30.0,26.0,17.013595679012347,12.255246799268406
30.0,27.0,18.04780864197531,9.595120456104253
30.0,28.0,17.850324074074074,10.351822659465022
30.0,29.0,16.825030864197533,10.89460811042524
30.0,30.0,18.39856481481481,14.495583667850342
30.0,31.0,18.075845037814478,11.688936821525957
30.0,32.0,21.18694444444445,10.804905606995886
30.0,33.0,17.58672839506173,9.098462219935987
30.0,34.0,17.387746913580248,10.428232138774577
