seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
19,5,1080,2160,0.1056596875994774,-5.568828779756174e-05,0.0905595236944927,0.1099879018799114,-0.0165842232093478,0.0889929348837021,0.1059219902870316,100,0.1,6,0.7,0.8,0.0,1.0,10.0,3
29,5,1079,2160,0.0507785111393159,0.9388650628749724,0.0110814489418538,0.0181990941555223,-0.108924037318187,0.0949970724913359,0.1507225837975344,350,0.02,10,0.7,0.6,0.5,1.0,0.0,1
5,5,1080,2160,0.1404183714553799,0.1063313786689966,0.1148462006025001,0.1418190118152191,-0.0897339945140283,0.1118702430099484,0.1424381379562335,100,0.1,6,0.7,0.6,0.0,2.0,10.0,1
25,5,1080,2160,0.0949686839987467,-0.0001352451773728,0.0812264498832579,0.1111410258112271,-0.071137829429311,0.0919115502153437,0.1285237253181571,100,0.3,10,0.7,0.8,0.0,0.5,10.0,2
18,5,1080,2160,0.2448449552829536,0.502097879426727,0.1267006748019884,0.1422731575679369,-4.309868741330222,0.2316963744440894,0.2399913627938109,100,0.05,10,0.7,0.6,0.0,0.5,10.0,1
2,5,1080,2160,0.0393681241008089,0.8270135408806438,0.0141972139457899,0.0302994282070802,0.0501162075772401,0.0774908211407527,0.1123581067013073,100,0.1,6,0.7,0.6,0.5,2.0,0.0,1
28,5,1080,2160,0.0625792823106364,-1.210549145369555e-07,0.0572184461385025,0.0796694219200432,-0.0092923302665488,0.0519883899039483,0.0688854656038523,700,0.1,10,0.7,0.6,0.5,2.0,10.0,3
0,5,1080,2160,0.0954758669261956,0.952229748472336,0.0126660691206207,0.0246389456063352,0.2445143846228715,0.112282655505325,0.1361481385748378,700,0.05,10,0.7,0.6,0.5,1.0,0.0,2
24,5,1079,2160,0.0755202650539863,0.9015811833046864,0.0138907117725027,0.0328368411122956,-0.0178802582115529,0.0731667055754961,0.1033786101019401,100,0.3,10,0.7,0.6,0.5,0.5,0.0,2
34,5,1080,2159,0.0426725240103117,-8.790295886296207e-06,0.0408591585388486,0.082193330922496,-0.5397536683031856,0.1136937919699809,0.1558184404978237,100,0.3,10,0.7,0.6,0.0,1.0,10.0,1
35,5,1080,2160,0.1407329903199477,0.0527571540304976,0.1219218921665272,0.145484760305285,-0.0023711524573919,0.1240710231491518,0.1425636060887568,350,0.05,6,0.7,0.8,0.5,1.0,10.0,3
32,5,1080,2160,0.1252278507394691,-6.229659677003951e-08,0.1136497110950651,0.1428003403849665,-0.0012031673978813,0.1132297060713064,0.14577426343685,350,0.1,6,0.7,0.6,0.5,0.5,10.0,3
16,5,1080,2160,0.132992068080532,-1.2300287850486311e-06,0.1197550676079394,0.1368082182986255,-0.482522702302441,0.1708958515370709,0.1806354479924774,700,0.3,6,0.9,0.8,0.5,1.0,10.0,2
36,5,1080,2157,0.1570847375814866,0.2300032331085085,0.1117603676880372,0.1383291516821094,0.0659259922887982,0.1272894653065094,0.1414282428207772,350,0.02,6,0.7,0.6,0.5,2.0,10.0,2
14,5,1080,2157,0.1173382024171126,-0.0001971022919233,0.1031349838937478,0.1214339293500384,-0.0011351183315915,0.1448244190607446,0.1640431342277121,100,0.3,10,0.7,0.8,0.0,2.0,10.0,2
1,5,1080,2159,0.0334186907693137,0.8679719120786901,0.0093299210653789,0.0153678983563801,0.0237952618374484,0.0657492110817578,0.1073667749745633,350,0.05,10,0.9,0.6,0.5,2.0,0.0,2
