model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,training_time,val_loss_0,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6,val_loss_7,val_loss_8,val_loss_9,val_loss_10,val_loss_11,val_loss_12,val_loss_13,val_loss_14,val_loss_15,val_loss_16,val_loss_17,val_loss_18,val_loss_19,val_loss_20,val_loss_21,val_loss_22,val_loss_23,val_loss_24,mae_0,mae_1,mae_2,mae_3,mae_4,mae_5,mae_6,mae_7,mae_8,mae_9,mae_10,mae_11,mae_12,mae_13,mae_14,mae_15,mae_16,mae_17,mae_18,mae_19,mae_20,mae_21,mae_22,mae_23,mae_24,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,r2_7,r2_8,r2_9,r2_10,r2_11,r2_12,r2_13,r2_14,r2_15,r2_16,r2_17,r2_18,r2_19,r2_20,r2_21,r2_22,r2_23,r2_24,timing_0,timing_1,timing_2,timing_3,timing_4,timing_5,timing_6,timing_7,timing_8,timing_9,timing_10,timing_11,timing_12,timing_13,timing_14,timing_15,timing_16,timing_17,timing_18,timing_19,timing_20,timing_21,timing_22,timing_23,timing_24
neural_network,base+atom_numbers+support,no,5,5,10,286,-0.32965732,3.2333925,17.382948,147.26179599761963,15.63197946548462,12.945440769195557,17.72147274017334,54.777435302734375,80.7101058959961,17.409791310628254,14.825427532196043,114.07260926564534,11.711407979329428,14.713345209757486,16.7515385945638,33.49869155883789,10.474737564722696,18.561992009480797,78.12015914916992,10.886816342671713,8.887953122456869,13.219643115997314,17.355580806732178,14.05956768989563,28.884321212768555,16.98474995295207,92.47674878438312,14.47666049003601,12.978094339370728,4.861566,4.7424946,4.8020983,5.968553,6.4197397,4.760312,4.566626,7.4624853,2.8873453,4.6739235,4.515093,5.1875224,3.1910186,4.422799,6.29343,3.4220002,3.2333925,4.761545,4.6534085,4.816029,2.989479,4.766109,6.9664693,3.4375083,4.9208417,39.21817,37.251316,38.440605,47.7989,54.135536,37.744743,35.180534,78.77952,15.974679,36.491837,34.675865,38.142647,17.219727,33.179512,52.069065,19.122143,17.382948,37.032124,36.331825,38.01613,15.900074,38.1782,65.83203,18.84588,39.304893,-1.9998779,-1.8494294,-1.9404004,-2.6562357,-3.1409378,-1.8871727,-1.691031,-5.0260067,-0.22193587,-1.7913353,-1.6524279,-1.9176092,-0.31717205,-1.5379686,-2.9828691,-0.46269178,-0.32965732,-1.8326626,-1.7790956,-1.9079313,-0.2162292,-1.9203286,-4.0356264,-0.4415599,-2.0065117,31.551031589508057,4.4346923828125,24.50837135314941,2.1433374881744385,0.5100536346435547,1.0298895835876465,5.848588228225708,10.200907468795776,87.66282987594604,9.682921171188354,0.5804247856140137,0.4756555557250976,81.76765036582947,22.251962661743164,0.3046731948852539,62.1047785282135,147.26179599761963,30.203068494796756,27.070860385894772,27.96704363822937,28.269320964813232,4.499457836151123,3.025834798812866,45.457913637161255,5.553301572799683
neural_network,base+atom_numbers+support,no,5,5,10,299,0.22214848,2.1061354,7.413403,20.17232346534729,8.847110430399576,15.693999290466309,14.685486793518066,3.5298869609832764,13.920479933420816,14.712958653767904,4.532477855682373,6.156273523966472,5.92782735824585,4.911421140034993,14.649540901184082,15.143005847930908,14.129757563273111,5.666289329528809,16.176042556762695,14.070071697235107,13.159083684285482,6.712977170944214,4.834070682525635,14.891772270202637,9.79396152496338,7.578452348709106,13.853178024291992,4.7552170753479,5.156689882278442,2.4594991,2.513178,2.4691427,2.1061354,2.6421196,2.4321613,2.4504106,2.7192116,2.014593,2.5414834,2.145182,2.1778953,2.130835,2.6889272,2.5768256,2.5858288,2.094736,2.2227623,2.4272842,2.159652,2.4471145,2.615491,2.4836242,2.4597335,2.7025673,9.265918,10.314171,9.190483,7.413403,11.776742,9.05991,9.818914,11.451006,6.5221267,10.817977,7.3916883,7.6207347,7.105832,11.467092,10.744764,10.029427,6.7872868,7.628515,9.755291,7.52947,9.405293,10.43759,9.402175,9.883904,11.704316,0.02777338,-0.08221471,0.03568834,0.22214848,-0.23567498,0.049388707,-0.030249953,-0.2014972,0.31566566,-0.13507652,0.22442687,0.20039421,0.2544204,-0.20318484,-0.12739468,-0.052337885,0.28784376,0.19957787,-0.023574233,0.20997018,0.013149321,-0.0951643,0.013476551,-0.037068963,-0.22807562,25.02116346359253,18.075594425201416,8.935252904891968,20.17232346534729,35.049663066864014,8.841264009475708,29.78277587890625,14.079270124435425,20.25816774368286,80.93421053886414,23.56463074684143,4.409502506256104,4.204697132110596,42.5800986289978,27.025989532470703,34.084105014801025,6.306318998336792,7.283159255981445,14.272336721420288,8.195523977279663,26.543454885482788,49.20436668395996,11.760839223861694,39.00399208068848,45.57316827774048
neural_network,base+atom_numbers+support,no,5,5,10,280,0.01181829,2.3885655,8.679654,106.9030134677887,10.639010190963743,6.130845665931702,11.479883511861166,4.682543516159058,10.30970311164856,9.75428318977356,9.571754932403564,5.245198567708333,11.95557451248169,13.160996437072754,10.847739458084106,6.983628511428833,13.226162751515709,11.865020275115969,14.159080505371094,8.227394024531046,12.830029646555582,11.514644781748451,9.4985724290212,5.500998377799988,11.84548568725586,4.930917263031006,7.120297114054362,11.084479570388794,12.784291744232178,2.396917,2.8627074,2.478227,2.3885655,2.345078,2.295756,2.2931798,2.2020826,2.4995494,2.5636978,2.4136965,3.111156,2.49488,2.5001214,2.559122,3.2805378,2.5413423,2.494765,2.563798,2.8222017,2.3744776,2.4890606,3.0735986,2.4099655,2.5844753,11.041778,12.251728,11.719594,8.679654,10.413771,9.829266,9.917219,7.8237877,12.256043,11.9236355,11.137181,14.147638,11.875912,11.789156,12.443405,15.756753,11.953733,11.547075,10.365123,12.093015,10.465272,9.834998,14.981614,10.89562,13.072755,-0.25711036,-0.3948636,-0.3342799,0.01181829,-0.18561149,-0.119065285,-0.12907898,0.10925901,-0.39535487,-0.3575101,-0.267972,-0.6107136,-0.35207677,-0.34219968,-0.41668606,-0.79391193,-0.36093688,-0.3146386,-0.1800729,-0.37679398,-0.19147491,-0.119717956,-0.70566213,-0.24047017,-0.48833776,72.08339214324951,109.1337788105011,5.471840858459473,106.9030134677887,19.51263904571533,13.321488380432127,57.17898154258728,35.64310956001282,4.652291536331177,8.898362636566162,12.486352920532228,33.15010714530945,12.326724290847778,9.584747791290283,16.295858144760132,83.63601446151733,1.067018747329712,1.050128698348999,31.068334817886356,79.47889828681946,9.181476354599,37.14141750335693,38.23502278327942,62.32101106643677,4.952054977416992
neural_network,base+atom_numbers+support,no,5,5,10,292,-0.3933636,3.2710447,18.227089,57.83642363548279,10.640466928482056,14.297659715016684,11.552429835001629,9.911836981773376,14.165887196858725,10.519314408302307,14.756915966669718,11.1990065574646,10.934699535369871,9.964028298854828,10.991465091705322,12.940853039423624,9.605608880519869,10.33452582359314,15.005946318308512,10.74802267551422,10.663123428821564,12.85585876305898,13.419500986735024,13.35490616162618,10.769057989120483,12.671577870845796,13.252272685368856,11.006465673446655,11.286917567253113,2.9797575,3.1414294,3.1809568,3.051133,3.005376,3.110228,3.278619,2.9455285,3.4533975,3.0183496,3.005845,3.0464718,3.2710447,3.841041,3.2058523,3.0906737,2.9911602,3.0213559,3.0189435,3.0138977,3.004253,3.062762,2.9990056,3.234871,3.1606874,16.038214,16.911129,16.421694,15.512638,16.124334,17.441917,18.94704,15.806887,19.953188,15.386236,16.430063,15.88812,18.227089,27.618166,17.068216,15.042971,15.297889,15.328442,16.51266,16.47247,16.311033,15.461807,16.090218,17.990234,17.39845,-0.22603571,-0.2927655,-0.2553507,-0.18585837,-0.23261929,-0.33334148,-0.44840014,-0.20835209,-0.5253147,-0.17619562,-0.25599062,-0.21456194,-0.3933636,-1.1112614,-0.30477405,-0.1499548,-0.16944194,-0.17177749,-0.26230454,-0.25923228,-0.24689138,-0.18197262,-0.23001122,-0.37525737,-0.33001864,32.13663053512573,68.33753228187561,107.01939129829408,13.989896059036257,29.367501258850098,16.620687246322632,3.3835248947143555,21.63693642616272,6.759832620620728,14.17168116569519,16.2431480884552,27.93878149986267,57.83642363548279,101.5124170780182,9.680828332901,41.76595234870911,13.761858224868774,24.18928837776184,20.80730938911438,29.69296932220459,20.17445015907288,68.14987015724182,13.606257200241089,25.869142293930054,23.21089506149292
neural_network,base+atom_numbers+support,no,5,5,10,297,0.37792355,2.1162257,8.725961,230.57393789291385,8.62586784362793,5.473819077014923,10.167753537495932,5.8859187960624695,7.508253614107768,7.063506523768107,8.315930088361105,9.410803159077965,10.108107566833496,8.749778985977173,9.218603928883873,9.987071990966797,7.520424365997314,8.80782961845398,10.816205581029257,4.360981901486714,10.882548729578652,8.62326717376709,9.36113409201304,10.186177889506022,5.5861896276474,10.225653012593588,6.817075729370117,9.756716966629028,8.902315855026245,3.0333772,2.0413485,2.5470688,1.8854831,2.0335054,2.026958,2.0162544,2.1437044,2.8754654,3.0249934,2.1210177,2.9886663,2.6312134,1.9665093,2.276282,2.1162257,2.702166,1.9718691,2.597777,2.941138,2.2836335,2.9442356,2.4018626,2.4569027,3.0498166,16.590336,7.660902,12.563763,6.7225037,7.6750245,7.7521315,7.9805517,9.195317,15.611337,16.972065,8.343131,16.474493,12.19511,8.208994,10.078433,8.725961,13.904658,7.273969,11.871067,16.112381,9.314985,15.909571,10.927932,11.363866,17.142282,-0.1827302,0.45385188,0.10432547,0.52075064,0.4528451,0.44734812,0.43106395,0.344463,-0.11293709,-0.20994377,0.40521562,-0.17447186,0.13060677,0.41477823,0.28150535,0.37792355,0.008732557,0.48143643,0.15370792,-0.1486566,0.33593184,-0.13419831,0.22094434,0.18986648,-0.2220788,46.40350079536438,93.14948153495789,42.668907165527344,162.71088790893555,88.69270992279053,29.86440348625183,27.3744056224823,25.605011224746704,15.312186241149902,18.54318642616272,19.337353229522705,65.41358947753906,73.00648188591003,21.206648588180546,16.728325605392456,230.57393789291385,74.8062834739685,68.40843677520752,73.2550618648529,16.828787565231323,67.57770085334778,70.35603427886963,78.37319207191467,7.044579982757568,17.775379180908203
neural_network,base+atom_numbers+support,no,39,10,10,201,-4.0076103,4.134444,42.170624,98.49242615699768,10.062716325124104,17.40205612182617,9.321611547470091,11.952101389567057,10.01572847366333,13.983945083618163,21.51795463562012,8.326259930928549,18.68571071624756,11.172815608978272,18.698421637217205,23.202372741699214,11.421428108215332,18.185650634765626,17.13969389597575,20.999795150756835,10.608670043945311,18.134068330128983,18.163365364074707,9.70396343866984,17.97300214767456,16.988648414611816,13.73940340677897,16.544937992095946,18.012662982940675,2.187579,1.9541106,2.0027435,2.4865782,4.3061633,3.8605804,3.7482247,4.134444,2.9421403,2.280608,3.1873956,3.8140814,2.5997107,2.8928611,3.3298879,3.398865,3.6653388,3.112523,2.8928187,4.5779014,3.180297,3.1290088,2.3003585,2.3449903,2.8828094,7.886139,6.160919,6.5012336,9.793544,45.58032,38.19276,25.140903,42.170624,13.846267,8.447289,16.04681,26.193869,11.16287,13.424169,18.746271,24.17116,28.43083,16.030563,13.171611,64.98939,16.51891,15.342918,8.540314,8.875464,13.674378,0.06354928,0.26841295,0.2280019,-0.16294813,-4.412499,-3.535253,-1.9853921,-4.0076103,-0.6441945,-0.0030852556,-0.9055011,-2.110428,-0.3255508,-0.59407175,-1.2260523,-1.8702383,-2.376059,-0.90357184,-0.56408155,-6.7172565,-0.9615612,-0.82191646,-0.014131665,-0.053929567,-0.62378335,413.3016211986542,127.47755241394044,405.5428009033203,95.02255320549013,674.7105515003204,149.15429091453552,4.236146926879883,98.49242615699768,63.57940983772278,56.2700629234314,28.219870567321777,4.701957941055298,123.72581338882446,91.62520861625671,154.59563326835632,46.303536891937256,87.68281579017639,310.40146589279175,92.87520694732666,95.72255778312685,63.37255573272705,53.44780826568604,95.07357144355774,128.34243273735046,62.59715151786804
neural_network,base+atom_numbers+support,no,39,10,10,206,0.30091882,2.5870523,12.434272,27.766095638275143,9.056863451004029,9.354479455947876,8.017424901326498,9.631573963165284,8.287911510467529,7.494510014851888,8.586642901102701,7.8477002620697025,7.260147762298584,9.008735132217408,7.722139167785644,8.321423530578613,8.177808920542398,9.49675146738688,6.837381998697917,10.38769261042277,8.762508233388266,7.657582759857178,9.176599820454916,8.857298215230307,7.123610615730286,7.195802879333496,8.431321859359741,9.56799602508545,8.943993186950683,2.8389652,2.8810427,2.7831295,2.8009925,2.75041,2.906557,2.8414426,2.5670373,2.636692,2.7688055,2.7873034,2.7830772,2.8139372,2.8075252,2.5870523,3.1950705,2.977123,2.8452353,2.9239352,2.8888988,2.5299425,2.7164338,2.8132486,2.820309,2.8074188,14.551568,13.329851,14.338289,13.828159,14.346846,16.208279,15.320663,11.909878,12.47006,14.478494,14.577986,14.719739,15.063996,15.432234,12.434272,17.854277,15.251074,15.332883,16.887106,15.956981,11.3393345,13.400614,14.985125,15.770587,14.2507105,0.18187994,0.25056744,0.1938709,0.22255152,0.1933899,0.08873612,0.13863975,0.33040136,0.29890674,0.1859883,0.18039465,0.17242497,0.15307009,0.13236701,0.30091882,-0.003805399,0.1425522,0.13795274,0.050571024,0.10286462,0.3624785,0.246589,0.15750444,0.11334407,0.19879478,17.981383562088013,116.0989158153534,44.9901773929596,12.346772909164429,25.007866621017456,104.83334708213806,81.1173005104065,20.4797101020813,30.452120542526245,21.719252109527588,57.51849842071533,16.93273663520813,25.8912456035614,47.16744351387024,27.766095638275143,1.4208042621612549,20.13877296447754,113.26301598548888,34.61080002784729,18.499048948287964,23.873915433883667,30.366687297821045,126.28833031654358,12.597083568572998,16.170969009399414
neural_network,base+atom_numbers+support,no,39,10,10,202,0.48490632,2.1869276,7.4959273,24.36495852470398,5.189467589060466,5.29338641166687,5.318955977757772,5.64512071609497,5.130496899286906,5.267556667327881,5.735361576080322,5.457947333653768,5.067618767420451,5.878627490997315,5.257465457916259,5.68488883972168,5.56185302734375,5.932654953002929,5.722823429107666,5.259097909927368,6.086230611801147,5.210933844248454,7.447135496139526,6.032702112197876,5.179243882497151,5.378252935409546,5.282839854558309,5.42189359664917,5.830071258544922,1.9171011,2.150765,1.9433743,2.246785,2.18944,2.0395215,1.9908316,2.4214864,2.1869276,2.3777077,1.9599736,2.043977,1.9561322,2.0972788,2.244399,2.2400734,2.615691,2.1720507,2.797505,2.4363155,2.148481,2.0822852,1.9396324,1.9882901,2.307823,6.532971,7.2129097,6.5183997,7.885641,7.659252,6.9849854,6.692552,8.950131,7.4959273,8.753485,6.3233824,6.7248445,6.609372,7.1108584,7.8646684,7.7217846,10.12523,7.421377,11.549349,9.056536,7.300304,6.8823614,6.537225,6.5933313,8.198018,0.55107725,0.50435424,0.55207855,0.45812654,0.47368318,0.52001643,0.5401114,0.38497853,0.48490632,0.39849138,0.56547946,0.5378924,0.54582727,0.51136684,0.45956773,0.46938616,0.30422992,0.4900291,0.20636946,0.37766677,0.49834883,0.5270684,0.55078495,0.5469295,0.43666112,26.60654878616333,56.77548241615296,19.671303749084476,26.29339098930359,32.52575254440308,106.69995021820068,28.327554941177368,23.77110481262207,24.36495852470398,113.0040521621704,39.07228541374207,100.366703748703,29.03544497489929,27.28860306739807,119.13294053077698,90.34283995628356,18.87726712226868,23.592494249343872,31.051650524139404,105.1690776348114,42.24267220497131,17.761362552642822,35.85654926300049,24.66809105873108,88.655686378479
neural_network,base+atom_numbers+support,no,39,10,10,203,0.36272228,1.8046877,7.3973427,162.81238651275635,5.733728504180908,9.680497884750366,10.497831535339357,9.908384164174398,9.15089292526245,11.275748348236084,11.121059274673462,7.328986477851868,10.088501739501954,9.729488372802734,10.064953009287516,8.727929592132568,6.490208864212036,8.84634780883789,9.5388978322347,12.743411699930826,10.548177083333334,10.195393880208334,9.596051836013794,8.607457558314005,9.027042245864868,8.701117356618246,9.916373411814371,9.827752590179443,9.900445556640625,1.8046877,2.5592542,2.7789633,2.6688745,2.4093254,2.6583655,2.6835938,2.0616956,2.2596912,2.6373785,2.7695696,2.4601583,1.854314,2.477902,2.555438,3.0846486,2.6684844,2.6525364,2.39862,2.0562956,2.374672,2.3763483,2.623381,2.625526,2.4333274,7.3973427,11.001861,12.423267,12.663998,9.75886,12.135437,12.560936,8.808229,9.130082,12.033694,12.4862175,11.446777,7.543926,11.2829,11.665885,14.570842,12.800077,12.469756,10.430237,9.308249,10.305516,10.449937,12.375947,12.402901,11.12753,0.36272228,0.052194655,-0.070258856,-0.090997696,0.15927869,-0.04546249,-0.08211887,0.24117506,0.21344757,-0.03669727,-0.075682044,0.013865292,0.3500942,0.027983248,-0.005010724,-0.25527143,-0.10272086,-0.07426381,0.10143983,0.19809854,0.112184405,0.09974271,-0.066182256,-0.06850433,0.041368306,162.81238651275635,136.68103003501892,17.17992877960205,111.4064998626709,21.72591543197632,37.141852617263794,14.617703676223757,16.34378147125244,41.94388937950134,36.52980875968933,1.243560552597046,128.49410438537598,105.9268319606781,31.56498146057129,18.729363441467285,114.13995122909546,14.546942472457886,57.52804374694824,38.23324680328369,28.8316502571106,39.78288722038269,25.45148348808289,19.067947149276733,22.159783840179443,17.897204637527466
neural_network,base+atom_numbers+support,no,39,10,10,207,-0.16409767,2.1591263,10.214771,58.02001690864563,4.903954315185547,5.032590007781982,6.43952169418335,3.5677499771118164,4.130699396133423,3.0184346040089927,5.016215244928996,11.711134910583496,16.817783546447753,4.073760986328125,13.711363506317138,3.887644100189209,4.871747970581055,17.52840633392334,15.087119738260904,9.815309810638428,8.394768397013346,7.082571665445964,15.129588762919107,3.848063325881958,3.743924379348755,3.4383098602294924,13.710752805074057,24.498307545979817,5.16386456489563,1.8430252,1.7890524,1.9841989,2.1588683,2.1083205,2.1591263,2.3933413,3.0519445,2.8967404,2.1345308,2.8977053,2.6596026,1.7308273,2.377362,3.484409,1.9199295,2.144705,1.7559712,3.103391,2.1464543,2.070913,2.229161,3.3253787,2.5224977,2.2712681,6.4373536,6.0743766,6.8020487,10.05056,10.02704,10.214771,10.25308,15.101277,14.032576,10.322759,14.0672245,15.932114,5.7697244,9.876747,18.826075,6.6833086,7.981383,5.8544984,16.379852,9.862653,9.494192,10.6199045,17.498735,11.2668495,9.76636,0.26638514,0.30775082,0.22482365,-0.14538372,-0.1427033,-0.16409767,-0.16846347,-0.72097456,-0.59918296,-0.17640412,-0.60313165,-0.81565845,0.34246963,-0.12557566,-1.1454606,0.23835558,0.09042418,0.3328086,-0.8666836,-0.123969436,-0.0819788,-0.21026754,-0.99419403,-0.2839948,-0.112995744,115.0052444934845,109.16621017456056,40.009002923965454,51.39232134819031,42.05784726142883,58.02001690864563,4.615811824798584,19.502438068389893,1.1214923858642578,46.535428047180176,11.447121143341064,77.44982051849365,107.06893968582152,1.3103539943695068,41.95314145088196,116.3220202922821,21.46296048164368,24.14592814445496,5.574265241622925,43.39214086532593,91.25330018997192,135.8966145515442,8.189832925796509,1.161860704421997,113.13554573059082
neural_network,base+atom_numbers+support,no,39,10,10,215,0.33871967,1.6898603,6.209983,110.65538787841795,16.86978530883789,17.697593879699706,16.77787160873413,16.888418865203857,17.33075491587321,15.622386121749878,12.510123920440671,17.711630249023436,15.640353520711264,37.924099922180176,16.18798319498698,15.99440336227417,10.240131092071532,41.230824661254886,17.31036548614502,15.70753812789917,31.218260097503663,20.933096249898277,17.147216606140137,17.695231755574543,18.45750389099121,24.81152515411377,16.27734883626302,16.789631525675457,9.182061290740966,3.1663117,2.860135,2.6901078,2.9398587,3.3503065,3.2595797,2.1730115,2.8691535,3.081212,1.7941678,3.2158082,2.521956,2.073159,2.2956488,2.8868089,2.7096436,2.5115714,4.090285,2.8104098,3.358651,2.912992,2.4401436,3.189211,3.1866748,1.6898603,17.463642,14.768519,13.105734,15.636455,19.358881,25.519274,8.602258,15.213012,16.766386,5.791652,17.92911,12.452727,8.299557,8.572254,14.752134,13.270085,11.325399,26.170918,14.706787,19.637316,15.538278,11.403136,18.027376,17.575567,6.209983,-0.859645,-0.5726503,-0.3955859,-0.6650739,-1.0614626,-1.7174623,0.0839743,-0.61998284,-0.7853966,0.38326627,-0.9092109,-0.32604933,0.1162079,0.08716929,-0.57090557,-0.41308713,-0.20600402,-1.7868538,-0.56607664,-1.0911121,-0.65461934,-0.21428192,-0.9196751,-0.87156355,0.33871967,34.66265416145325,9.481335878372192,7.763619661331177,12.674157857894896,4.909814357757568,133.22406601905823,10.942873477935793,78.43858337402344,11.709568977355955,37.05858826637268,5.015842437744141,15.051180124282835,31.3637752532959,97.988352060318,14.930432558059692,79.45352220535278,6.420017242431641,1.0584652423858645,16.46704339981079,5.842933893203735,45.08665180206299,12.26156520843506,8.012419939041138,43.72377896308899,110.65538787841795
neural_network,base+atom_numbers+support,no,39,10,10,209,0.50982034,1.7414618,6.5182886,89.54346966743469,3.6023114204406737,4.239922285079956,35.27350635528565,4.106707970301311,5.270771956443786,33.3091420173645,3.496319572130839,18.140828768412277,3.4290579160054526,3.199847420056661,7.702176237106324,18.519502544403075,17.871490478515625,4.068886041641235,17.907467524210613,17.519687016805012,4.258891661961873,4.670615386962891,15.228552341461182,10.88686990737915,16.5927627881368,4.523323694864909,4.22048815091451,3.530470530192057,11.560496012369793,1.7756447,1.9255055,3.0624802,1.7454678,2.1235766,3.3445683,2.0070002,4.526241,1.854783,1.7414618,2.6988833,4.0351195,4.377889,1.8825583,4.451025,4.3773026,2.104176,1.6628307,4.030978,2.5307734,4.3446693,1.7807448,2.0653007,1.8239471,2.6304471,6.747807,7.664265,16.57633,6.646152,9.110168,19.108896,8.712622,32.755127,7.2005258,6.5182886,13.545058,27.41621,30.965405,7.418175,31.954739,31.139496,8.941827,6.005563,27.626375,12.65028,30.407488,7.0516376,8.561653,7.258108,13.0822115,0.4925604,0.42364216,-0.24655116,0.5002049,0.31490922,-0.4370017,0.344805,-1.4632077,0.45851564,0.50982034,-0.018597484,-1.0617175,-1.3286192,0.44214827,-1.4030178,-1.341711,0.32756865,0.54837763,-1.0775218,0.04869044,-1.2866633,0.46971214,0.35615796,0.45418543,0.016208947,108.74758291244508,24.83485245704651,1.16511869430542,131.63510417938232,101.58106446266174,1.278526782989502,59.56392121315002,4.146848201751709,60.32567858695984,89.54346966743469,34.884915590286255,23.619382858276367,14.335259914398192,114.04051113128662,12.614555835723875,10.649630784988403,52.81310725212097,48.43433403968811,14.586281776428224,41.682692766189575,6.698272228240967,222.40197610855105,140.2799093723297,28.523982524871823,27.32378935813904
neural_network,base+atom_numbers+support,no,39,10,10,213,-0.01476264,2.4431372,12.282892,44.68532967567444,14.559839248657228,10.495787779490152,10.157970348993937,12.291153049468994,11.4371337890625,15.50781790415446,11.518951416015623,14.457884470621744,9.491676092147827,13.425801944732664,9.715990209579468,13.310449504852295,9.77647876739502,10.55861930847168,11.004209852218628,10.38407564163208,11.937554677327476,11.731107076009115,11.61007661819458,24.25912475585937,12.947848320007324,10.117964172363282,10.837489128112791,12.197945404052737,9.483303928375244,2.934704,2.4813387,3.7082047,2.6980667,2.5816524,3.4282274,2.451046,2.9460897,2.5529313,2.9460254,2.5506752,2.6411214,2.4848335,2.621408,2.3972197,2.6245766,3.0548673,3.4561849,2.8148973,2.9181578,2.6151218,2.4143653,2.4835203,2.6613743,2.4431372,17.169422,12.837987,50.237396,14.947222,13.648135,22.353228,11.960231,17.85879,13.728496,20.65199,13.603192,14.963634,13.988028,16.098444,11.162941,15.489808,24.971655,31.664751,18.894505,14.042341,13.501526,11.660693,12.418179,14.213801,12.282892,-0.41846776,-0.060622334,-3.1504092,-0.23487866,-0.12755346,-0.84673274,0.011894345,-0.4754206,-0.13419247,-0.70618355,-0.12384045,-0.23623455,-0.15563393,-0.32998788,0.07776326,-0.27970493,-1.0630565,-1.6160128,-0.5609871,-0.1601212,-0.1154412,0.036640942,-0.025939465,-0.17428648,-0.01476264,102.19385290145874,26.85164999961853,156.47890210151672,20.80910015106201,22.7770037651062,11.357096910476685,28.157484531402588,105.1793429851532,65.41971755027771,10.260996103286743,82.89791226387024,9.903759717941284,44.12443566322327,111.37501192092896,115.64602661132812,179.962504863739,35.971704721450806,15.942214012145996,6.585536956787109,1.0980839729309082,46.88390803337097,64.30463790893555,81.1433572769165,40.37448501586914,44.68532967567444
neural_network,base+atom_numbers+support,no,39,10,10,204,0.38124597,2.2460053,8.865138,27.8544180393219,13.848304748535156,7.572755972544352,7.555314938227336,17.469002723693848,8.19176812171936,12.780901336669922,21.527507781982425,18.25669422149658,16.40982659657796,16.288387966156005,14.435904502868652,8.307940006256104,14.25575272242228,12.844371954600016,9.27649178504944,14.076791381835935,8.492224502563477,8.178685235977174,15.087123775482178,12.87930170694987,8.14212163289388,17.85980110168457,10.210882472991944,15.68972463607788,13.720069408416748,3.1174266,2.2161865,2.2460053,3.6985147,2.0692794,2.0608408,3.3833199,3.3442206,3.4846687,3.2814906,3.380506,2.0844243,3.3500059,3.2392273,2.1134307,3.2363422,2.2357762,2.3144014,3.2459087,3.259578,2.1698406,3.2840052,2.313712,3.2879105,2.0962293,16.82376,8.5166855,8.865138,23.997921,7.6763887,7.6757236,17.137917,16.787409,21.12051,19.07785,20.219501,7.858393,19.694366,18.57257,8.046657,18.498854,8.58293,9.375587,18.362381,18.72623,8.942544,18.79384,9.213183,19.101034,7.513896,-0.17423642,0.4055667,0.38124597,-0.67496645,0.46421635,0.46426278,-0.19616342,-0.1716994,-0.47413385,-0.3315637,-0.41124678,0.4515131,-0.37459433,-0.29629707,0.43837303,-0.29115188,0.4009431,0.3456185,-0.28162658,-0.30702186,0.37584335,-0.31174088,0.35695374,-0.33318186,0.47555774,17.568209648132324,24.616477251052856,27.8544180393219,44.08520245552063,119.83138728141785,205.7509343624115,1.5123722553253174,1.5354437828063965,51.7964928150177,11.469330310821531,84.02572464942932,98.03720378875732,16.17091941833496,13.852617502212524,35.090176582336426,27.37047553062439,132.57535362243652,136.83212542533877,15.648646593093872,99.36770296096802,135.55545258522034,12.422481060028076,135.78224277496338,17.6400043964386,142.77656984329224
