model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,training_time,val_loss_0,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6,val_loss_7,val_loss_8,val_loss_9,val_loss_10,val_loss_11,val_loss_12,val_loss_13,val_loss_14,val_loss_15,val_loss_16,val_loss_17,val_loss_18,val_loss_19,val_loss_20,val_loss_21,val_loss_22,val_loss_23,val_loss_24,mae_0,mae_1,mae_2,mae_3,mae_4,mae_5,mae_6,mae_7,mae_8,mae_9,mae_10,mae_11,mae_12,mae_13,mae_14,mae_15,mae_16,mae_17,mae_18,mae_19,mae_20,mae_21,mae_22,mae_23,mae_24,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,r2_7,r2_8,r2_9,r2_10,r2_11,r2_12,r2_13,r2_14,r2_15,r2_16,r2_17,r2_18,r2_19,r2_20,r2_21,r2_22,r2_23,r2_24,timing_0,timing_1,timing_2,timing_3,timing_4,timing_5,timing_6,timing_7,timing_8,timing_9,timing_10,timing_11,timing_12,timing_13,timing_14,timing_15,timing_16,timing_17,timing_18,timing_19,timing_20,timing_21,timing_22,timing_23,timing_24
neural_network,base+atom_numbers+support,no,39,10,10,231,0.3978063,2.147355,8.092814,86.2715010643005,8.77103290557861,7.69688177108765,7.10374387105306,7.4142153263092,7.97656435966492,8.66969871520996,7.88922529220581,7.2088262240092,9.45471992492676,8.03420575459798,7.68115825653076,7.50379371643066,7.38583548863729,8.20604128837585,8.57896556854248,7.79690160751343,7.12450702985128,10.0749764442444,7.48688205083211,8.64652099609375,7.01773420969645,10.8209371566772,7.12621823946635,7.11437397003174,7.1223578453064,2.5893266,2.243254,2.131888,2.2315679,2.2457368,2.6026752,2.2458546,2.2116902,2.1656895,2.485863,2.122712,2.4225333,2.1586392,2.2442708,2.311599,2.156418,2.1058424,2.4598215,2.3099325,2.2850645,2.147355,2.3972864,2.217466,2.2173486,2.14836,12.323958,8.710929,7.8433104,8.770042,8.727658,12.682793,8.742748,8.767855,8.188809,10.54181,7.7244167,10.026925,8.059448,8.579747,9.26601,7.940931,7.5495176,10.25834,9.302028,8.825445,8.092814,9.402461,8.809957,8.3899145,7.916282,0.08296299,0.35181183,0.41637212,0.34741312,0.35056698,0.056261837,0.34944415,0.3475759,0.3906632,0.21557426,0.42521912,0.25388736,0.40028912,0.36157316,0.3105077,0.4091081,0.4382335,0.23666757,0.30782765,0.34329057,0.3978063,0.30035424,0.34444308,0.3756988,0.4109422,188.516514062881,112.992008924484,67.746737241745,66.2269885540009,26.9772317409515,196.874780893326,34.1313529014587,46.0880086421967,43.9920778274536,13.7076885700226,50.208922624588,164.068722486496,44.4767110347748,123.536917686462,22.8899254798889,39.9153072834015,63.986754655838,25.5917720794678,61.2252714633942,49.5945136547089,86.2715010643005,58.0060513019562,26.6949501037598,36.2389132976532,63.8830318450928
neural_network,base+atom_numbers+support,no,39,10,10,228,-0.036687255,2.6236284,13.105286,31.8169674873352,7.23027009963989,6.78501191139221,6.77658979098002,7.58264865875244,7.53119552135468,6.26699566841126,8.13516571521759,7.28324949741364,7.03470640182495,5.96572868029277,7.50312924385071,7.18187071879705,7.41411538918813,7.37340760231018,6.22883478800456,6.87301404476166,6.25841967264811,6.35453875859578,5.95646715164185,6.10374029477437,7.01884953180949,9.27867765426636,6.77606654167175,8.56534185409546,6.9972131729126,2.8968897,3.0402057,2.82478,2.7750552,2.8070915,2.7925167,2.8562272,5.3701234,2.5716076,2.9163647,4.1620984,2.7979825,3.862051,2.9108815,2.9364412,2.8045735,3.0741277,3.010691,2.6236284,2.8530731,3.004913,2.789063,8.17007,2.9061346,2.7648244,14.707271,17.09323,15.06609,13.303392,16.175192,13.858884,15.686306,93.58192,12.109742,16.6151,39.487984,14.638834,33.644756,15.909838,16.542,15.796038,18.062883,17.076017,13.105286,14.29015,17.696577,14.259235,230.65103,16.498426,13.304783,-0.1634115,-0.3521515,-0.1917957,-0.05235839,-0.27953064,-0.096300244,-0.2408576,-6.402752,0.042064786,-0.3143294,-2.1236777,-0.15799785,-1.661452,-0.25853992,-0.30854678,-0.24953783,-0.42885554,-0.35079014,-0.036687255,-0.13041532,-0.3998791,-0.12796986,-17.245537,-0.30509996,-0.0524683,31.3733143806458,60.8976125717163,27.1295142173767,51.0623490810394,120.863933801651,99.6834106445312,127.88262796402,150.103542327881,93.1864385604858,35.906498670578,45.3907046318054,41.8606841564179,137.027638435364,24.2516918182373,84.2537422180176,17.1061308383942,76.6109323501587,77.7692849636078,31.8169674873352,131.038589000702,18.1472201347351,23.4092390537262,139.996951818466,109.145753860474,135.395821094513
neural_network,base+atom_numbers+support,no,39,10,10,225,0.49476308,2.0291135,8.125672,220.733282804489,6.16875457763672,6.43764535586039,5.01117312908173,17.5753049850464,5.46383203268051,8.5544900894165,4.46770362059275,5.72490739822388,6.41283836364746,14.7451643943787,5.98134279251099,12.7185951868693,13.6232544581095,12.7670204162598,5.78408727645874,5.84755096435547,10.0323998133341,6.37706597646077,13.3395048777262,8.83230479558309,5.47461406389872,5.44541521867116,5.63416111469269,17.0241247812907,6.3933114528656,2.0820131,2.4976676,2.036199,3.8723433,2.167594,2.221034,2.0291135,2.5145354,1.992565,3.7174067,2.6541526,2.2250512,3.5949974,2.1407168,2.49144,2.3226273,2.1776798,2.5606956,3.52419,2.1554348,2.6452334,2.242347,2.7778606,3.7178955,2.4251745,8.298211,11.08599,8.583161,25.811762,8.761946,8.662988,8.125672,11.306527,7.9520907,24.801508,12.786546,8.606576,23.123966,8.263688,11.253663,9.563751,8.226973,11.453315,22.274227,8.853633,13.254902,9.226057,15.464981,24.429987,10.271942,0.48403502,0.3106969,0.46631742,-0.60492,0.45520097,0.46135402,0.49476308,0.29698437,0.50555605,-0.5421046,0.20495999,0.4648615,-0.43779862,0.48618156,0.30027133,0.4053464,0.48846442,0.2878574,-0.38496375,0.44950008,0.17583859,0.42634356,0.038420618,-0.51900434,0.36131263,25.1107110977173,59.7096540927887,42.5071225166321,13.0537023544312,68.124547958374,26.3713316917419,220.733282804489,152.297457695007,53.2412419319153,11.2923195362091,26.3517551422119,110.909062147141,48.2846386432648,31.6718454360962,99.032053232193,148.965131521225,120.07323217392,53.5459320545197,48.0273797512054,111.193367481232,88.528589963913,42.2827134132385,42.0879266262054,43.9919693470001,246.657648324966
neural_network,base+atom_numbers+support,no,39,10,10,232,0.3327464,2.4635055,11.58856,51.6943693161011,5.77102541923523,4.4726924598217,5.26328398784002,5.73961606025696,4.90142238140106,6.85737299919128,5.48784564733505,4.7684877316157,4.43755852182706,5.32257149219513,6.11808295249939,6.35335652828217,5.81431381702423,5.07338092724482,6.99342484474182,4.5290402173996,4.85231697559357,6.38353441953659,5.18250298500061,5.02852606773377,5.69637535015742,5.67610716819763,5.26557321548462,6.61672027111054,5.89965946674347,2.412392,2.3495483,2.6808362,2.375265,2.3395557,2.947002,2.283738,2.578143,2.4635055,2.5467637,2.9469056,2.7320607,2.3436263,2.4509006,3.876978,2.4748425,2.4429855,2.472809,2.4860804,2.5263026,2.2016137,2.557822,2.2563007,2.6510508,2.5297534,10.859492,10.274313,13.688382,10.634909,10.835723,16.62774,10.460898,13.60001,11.58856,12.701684,16.007408,14.098381,11.034511,11.304091,39.830967,12.084617,11.886448,11.566527,11.672481,11.788153,10.264075,13.02559,9.657689,12.953097,11.757639,0.3747251,0.40841895,0.21184146,0.38765633,0.3760937,0.042597115,0.39767557,0.2169298,0.3327464,0.26865423,0.07831514,0.18823427,0.3646478,0.34912568,-1.2934132,0.30418414,0.31559443,0.334015,0.32791436,0.32125407,0.40900844,0.25000417,0.4439233,0.25417817,0.32301104,43.4893329143524,101.203361749649,135.064680337906,31.7284710407257,132.587563037872,18.0907828807831,32.4323508739471,106.692927837372,51.6943693161011,54.7638339996338,129.804317951202,25.0851101875305,27.6924307346344,132.546932935715,173.423672437668,68.7737486362457,140.464983701706,128.616542100906,30.400470495224,184.860288143158,49.1955888271332,26.1548867225647,36.7489309310913,50.5400035381317,77.3152062892914
neural_network,base+atom_numbers+support,no,39,10,10,235,0.019636512,2.2931192,10.347108,146.607011556625,5.37130794525146,5.9979727268219,6.2125137646993,5.05448253949483,5.68705360094706,5.16190967559814,5.5853358745575,6.01059975624085,5.25566633542379,8.72630246480306,5.28434578577677,5.46588983535767,6.63971672058105,12.9682591756185,5.70774539311727,5.18504619598389,5.60667004585266,6.44818989435832,4.94180210431417,5.12974500656128,6.03719658851624,5.58461894989014,4.71053194999695,4.47276759147644,5.52948317527771,2.1071126,2.208465,2.1783326,1.9847891,2.1456966,2.1227243,2.1271777,2.2890747,2.0932434,2.627497,2.0332975,2.176916,2.0486755,3.2367342,1.8811883,2.3037386,2.0484571,1.9724458,1.9993758,2.2476535,2.388395,2.2343302,1.9155753,2.2931192,2.1748202,7.262429,9.313388,7.6694117,6.6560807,7.632438,7.4690804,7.4845896,8.330756,7.0930586,10.865286,7.1885314,7.724481,7.311563,15.433901,6.1288586,8.342587,7.019764,7.275501,6.8752465,8.141533,9.0490885,8.059075,6.437139,10.347108,7.736646,0.3119024,0.11757904,0.27334177,0.36935246,0.27684498,0.2923227,0.29085326,0.21068102,0.32794982,-0.029459596,0.31890404,0.2681241,0.3072471,-0.46232474,0.41930544,0.20956004,0.33489436,0.31066388,0.34858704,0.22860944,0.14262074,0.23642206,0.39009666,0.019636512,0.26697147,32.6711859703064,64.510516166687,23.1937551498413,30.2222681045532,23.6518664360046,48.1534204483032,100.617955684662,133.589585542679,102.687920570374,123.836233139038,45.0083191394806,148.644186735153,23.2851414680481,18.2090239524841,32.4258100986481,68.8633790016174,101.128826379776,40.8123140335083,85.4943053722382,89.205502986908,29.5204193592072,145.64453291893,122.11446595192,146.607011556625,66.7475576400757
neural_network,base+atom_numbers+support,no,39,10,10,249,-0.06872916,2.5516255,11.825867,95.8294456005096,10.1208998362223,13.2040229797363,12.5818246205648,14.2992356618245,13.9858438491821,11.9965219497681,11.8446532249451,9.7528616587321,11.7342700004578,11.4912446339925,10.8526067733765,11.8205310503642,22.3851079940796,9.90636110305786,12.2790059089661,9.94230556488037,14.4005459785461,9.55559597015381,10.6938781738281,16.6161600748698,11.5231768290202,14.7164583206177,12.4110575675964,12.948787021637,12.4936688741048,2.8310294,2.6203985,3.120577,3.7229989,2.6229053,2.9355273,2.6478398,2.669884,2.7272434,2.786994,2.8249598,2.9327993,3.5406902,2.5463378,2.7081318,2.8091536,2.8364453,2.5516255,2.7662592,2.9688137,2.8705668,2.863301,2.8333347,2.795536,3.1470668,14.255582,11.749761,16.762287,22.979193,11.472982,15.26503,12.285326,12.932872,13.430333,13.491415,12.884253,15.197013,20.813316,11.636376,13.006024,13.747294,13.3661785,11.825867,13.680711,14.983854,14.595666,13.393721,13.904981,14.024682,17.114916,-0.2883078,-0.061851263,-0.5148442,-1.0766795,-0.036838293,-0.3795339,-0.110251546,-0.16877174,-0.21372831,-0.21924841,-0.16437781,-0.37338698,-0.8809445,-0.05160451,-0.17538261,-0.24237275,-0.20793056,-0.06872916,-0.23635554,-0.35412335,-0.31904197,-0.21041965,-0.25662327,-0.26744092,-0.54671204,57.2684936523438,107.576683998108,7.79507851600647,12.1547293663025,8.73970103263855,6.78087401390076,34.40602684021,29.1120181083679,56.7895965576172,5.9216628074646,97.7530086040497,9.05725026130676,1.55634903907776,21.0371973514557,102.928041934967,3.07849264144897,7.04863786697388,95.8294456005096,1.3620126247406,1.44982552528381,8.04318785667419,87.6649739742279,12.0000638961792,12.5479564666748,81.9268898963928
neural_network,base+atom_numbers+support,no,39,10,10,251,0.32118094,2.0113,6.765358,36.9110381603241,22.058131535848,17.2461058298747,15.8743588129679,22.8757036209106,21.2226489384969,20.4850399017334,19.4482849121094,22.0384068489075,23.6678059895833,22.9040129979452,21.6420805931091,23.6282778739929,21.7118085225423,21.4484710693359,26.7904613494873,16.9643070220947,25.1581856409709,7.24958364963532,25.7097942352295,20.8805570602417,21.3746175765991,20.5430749257406,23.2751140594482,8.1582869052887,23.1074949900309,2.464071,2.0680583,1.9962497,2.5148256,2.5030346,2.3708599,2.0530124,2.3927226,2.2626712,2.511514,2.3514748,2.5336416,2.6647491,2.4549763,2.798011,2.083993,2.746078,2.0113,2.4603314,2.1539023,2.48606,2.289327,2.436149,1.9745063,2.6158693,9.357028,6.32497,6.9321556,9.612267,10.323215,8.765863,6.4935765,9.13302,8.092455,10.59128,8.505428,9.908621,11.840963,9.420493,11.176125,6.7800307,12.867318,6.765358,9.843218,7.0960207,10.296116,8.498911,8.905836,6.6502566,11.607626,0.061139286,0.36536837,0.30444485,0.035529196,-0.035805464,0.120455146,0.34845078,0.0836156,0.18802333,-0.06270254,0.14658666,0.0057937503,-0.18809259,0.054771245,-0.12138438,0.3197087,-0.2910745,0.32118094,0.0123561025,0.2880031,-0.03308642,0.14724052,0.10641074,0.33272988,-0.16468012,9.56158113479614,36.3623678684235,60.7966055870056,17.0454986095428,47.6540265083313,18.3773748874664,13.5139667987823,17.5437786579132,105.107246875763,14.0144503116608,4.82653880119324,33.965794801712,94.0180006027222,1.23448872566223,36.1701838970184,123.875357151032,4.91252589225769,36.9110381603241,23.499076128006,16.0594673156738,24.6691663265228,19.8463754653931,6.44041895866394,29.3899908065796,22.9797351360321
neural_network,base+atom_numbers+support,no,39,10,10,222,0.20101827,2.1439137,8.509121,87.6049408912659,6.7464141368866,7.48841025829315,7.92455794811249,7.47366428375244,7.17105660438538,6.17434740066528,5.49525852998098,7.47139277458191,7.07051157951355,6.56136751174927,7.30932064056397,7.39783771038055,7.19994027614594,6.43006789684296,6.3418619632721,6.36747042338053,6.27378698190053,5.79175035158793,7.45164043903351,6.9188006401062,7.41398184299469,6.66834590435028,6.11774282455444,7.01178371906281,6.71308965682983,2.1665514,2.1353054,2.2029452,2.1170287,2.127177,2.1711185,2.1439137,2.2602143,2.1564639,2.1041102,2.0986106,2.1291738,2.2013354,2.1425722,2.055494,2.0847688,2.0501254,2.0856318,2.1753972,2.0968914,2.1300535,2.1154885,2.4529374,2.08634,2.1424167,9.618289,8.38335,9.060408,8.050085,8.393381,8.205337,8.509121,9.119389,9.943911,8.256318,8.243694,8.3756275,9.132881,8.701555,7.8087096,7.96572,7.7470813,8.355657,8.618852,8.093049,8.686221,7.9401402,11.801259,8.387501,8.1827545,0.0968706,0.21282774,0.14925402,0.24412042,0.21188587,0.22954273,0.20101827,0.14371592,0.066295624,0.2247557,0.22594106,0.21355289,0.14244896,0.18294924,0.26678485,0.25204206,0.27257156,0.21542811,0.1907149,0.2400862,0.18438905,0.25444388,-0.10810387,0.21243805,0.23166311,97.1239969730377,78.6699159145355,58.6193358898163,60.2618701457977,45.3921365737915,174.843895196915,87.6049408912659,11.851012468338,89.2755749225617,191.358288526535,128.888378620148,183.174023151398,132.035195827484,138.840477228165,31.0070109367371,128.217946052551,264.933665990829,76.6730523109436,3.60323047637939,79.5672469139099,209.559916496277,97.6664979457855,73.800176858902,209.282601118088,120.551311731339
neural_network,base+atom_numbers+support,no,39,10,10,239,0.2570846,2.4586122,10.906737,36.1397306919098,5.50424559116364,4.78466060161591,5.13738099733989,4.3871643781662,4.23891677856445,4.65645623207092,4.4310165643692,4.98811936378479,4.47765612602234,4.03564552466075,4.67370071411133,4.9198872089386,4.97301993370056,4.45868762334188,5.83095831871033,4.12707507610321,4.57104261716207,3.87002714474996,4.2091037273407,4.86786444187164,4.1715894540151,5.2621554851532,4.84183160463969,5.52102279663086,4.10970107714335,2.4394555,2.36283,2.9022622,2.4900794,2.2754128,2.3123052,2.4735374,2.473943,2.3466892,2.335685,2.5749092,2.5542235,2.3372338,2.3703356,2.3465195,2.487334,2.461614,2.4586122,2.3099132,2.6390002,2.4225705,2.0860546,2.7838078,2.8045819,2.2550998,9.976142,9.778875,15.106097,11.6471,9.057298,9.203857,11.165797,11.070035,9.445236,10.499899,12.311941,11.732188,9.563422,9.555759,9.279818,11.230233,10.916887,10.906737,9.476884,12.668671,10.9531145,7.4788294,13.683057,14.486773,9.03041,0.32047236,0.3339092,-0.028955936,0.20665461,0.38305968,0.37307674,0.23943871,0.24596155,0.3566351,0.28479654,0.16136873,0.20085877,0.3485849,0.34910685,0.3679027,0.23504955,0.25639325,0.2570846,0.3544795,0.13707006,0.25392562,0.49057746,0.067974865,0.013229489,0.38489115,21.5257742404938,45.7536602020264,31.6819880008698,78.7798976898193,146.067117452621,15.441281080246,103.483898878098,130.56254029274,47.8596060276032,17.9290075302124,178.485133647919,30.4782729148865,89.8276772499085,127.148387432098,27.6847107410431,122.422422170639,31.2933721542358,36.1397306919098,54.9003036022186,20.6579625606537,54.5809869766235,47.2436895370483,36.5554773807526,15.1297934055328,90.7094132900238
neural_network,base+atom_numbers+support,no,39,10,10,243,0.3580259,2.3857791,10.065997,103.956302642822,4.47714042663574,4.61371994018555,5.28519949913025,15.9664931297302,4.69930357933044,3.67872154712677,4.41083335876465,4.58900532722473,5.05384714603424,4.50100445747376,4.84316150347392,12.6808117230733,4.63845642407735,4.17567672729492,4.170565366745,20.42231909434,13.9997557004293,3.81261308987935,5.28019170761108,4.73732300599416,5.98154036998749,3.89445853233337,4.04340815544128,13.1553753217061,5.34152238368988,2.329967,2.5365121,2.3684735,4.8488116,2.3619142,2.3857791,2.4921808,2.3985116,2.4018118,2.416386,2.2983463,4.113252,2.3658645,2.2593536,2.4102974,3.7268999,4.3388834,2.3768442,2.6293294,2.3702629,2.2847612,2.347851,2.447801,4.207018,2.5853865,9.506637,11.47596,10.126639,38.046852,10.440111,10.065997,11.4405155,10.573143,10.427726,10.500415,9.555605,29.51369,10.139061,9.455338,10.648288,24.781258,32.27093,10.5911255,12.368797,10.0752325,9.643033,9.894679,10.673754,30.772038,11.965794,0.39369994,0.26810348,0.35415834,-1.4264953,0.33416623,0.3580259,0.27036393,0.32568192,0.33495617,0.33032024,0.3905769,-0.88228,0.3533662,0.39697164,0.32088947,-0.58046186,-1.0581272,0.324535,0.21116138,0.3574369,0.38500106,0.36895198,0.3192653,-0.9625329,0.23686355,28.4138088226318,38.6640803813934,12.7051961421967,6.18246150016785,124.97562456131,103.956302642822,27.298591375351,122.211375236511,124.406491041183,24.7087330818176,119.87739443779,22.6745493412018,96.2119565010071,54.7376227378845,28.5331892967224,1.1630163192749,19.2735414505005,43.8911817073822,26.1043727397919,29.7476212978363,26.3047289848328,74.1120300292969,45.7609579563141,89.2150800228119,138.804894447327
neural_network,base+atom_numbers+support,no,39,10,10,247,0.5125246,1.9339342,6.614651,86.0364181995392,6.976886510849,19.4776635169983,22.2470272064209,18.9159698486328,8.50539145469666,7.18111162185669,22.5747606277466,8.50830612182617,7.01770405769348,18.5973723729452,7.25471458435059,18.4877446492513,19.8365550041199,5.47570888201396,6.43003829320272,6.42596101760864,6.55555758476257,6.3902800877889,6.14120896657308,5.76111443837484,5.59851161638896,19.4664421081543,7.09036040306091,5.73082275390625,6.13627343177795,2.2100253,4.135672,3.0878754,4.0152245,1.9741857,2.101713,3.9543462,2.0840182,2.128825,4.021065,2.4111464,1.9495494,4.162974,1.9339342,2.1231158,1.9778049,1.9645123,2.0287995,1.9672494,1.8905131,2.059588,4.149536,1.8594172,1.913711,1.8795794,9.173501,28.985317,17.452446,27.72787,7.3347564,7.855362,26.354317,8.252215,7.819919,27.463451,11.675109,6.2712026,29.223927,6.614651,8.022879,6.8523517,6.798891,7.0613365,7.093264,6.4376245,6.9133577,29.00212,6.145143,6.4476433,6.3485827,0.32394683,-1.136111,-0.28618097,-1.0434418,0.4594555,0.4210888,-0.9422159,0.3918422,0.4237008,-1.0239551,0.13958758,0.5378355,-1.1536956,0.5125246,0.40874344,0.49500692,0.49894685,0.47960556,0.4772526,0.52557087,0.49051106,-1.1373491,0.54712564,0.5248325,0.53213286,111.878053665161,11.2961266040802,1.35712623596191,1.30193209648132,30.9015953540802,52.0523409843445,20.7707951068878,37.0770606994629,15.0164318084717,80.3930141925812,212.01605296135,94.2189447879791,8.72116208076477,86.0364181995392,20.5905568599701,55.0321986675262,42.3012702465057,135.990958690643,120.2921397686,178.244661569595,23.9499232769012,10.7626857757568,29.8984205722809,48.2491443157196,88.356719493866
neural_network,base+atom_numbers+support,no,39,10,10,257,0.47348976,1.8337592,5.8594975,31.4862205982208,6.14720408121745,6.14464775721232,7.07379837036133,6.8156263033549,7.54398794174194,6.44283494949341,6.16518338521322,6.55470132827759,6.23914194107056,6.69409688313802,6.9502215385437,6.61240863800049,7.47049903869629,6.68930244445801,6.4204119682312,6.88985652923584,6.67161162694295,7.39894231160482,6.1433211962382,7.73991139729818,6.8865221341451,7.03949578603109,6.3218994140625,6.78990020751953,6.92506154378255,1.8114902,1.9841268,1.9388556,1.9936998,1.9177151,1.9501799,1.8836402,1.8457305,1.8575974,1.7900927,1.8845689,1.7974051,1.9555503,1.849314,1.9839844,1.9204522,1.9545449,1.961878,1.8337592,1.7248372,2.0182493,2.0146158,1.8823586,1.7201588,1.8358549,5.795751,6.8192987,6.009699,6.559303,6.5190725,6.4707475,6.04584,5.6361012,5.97008,5.539459,6.063941,5.527889,6.636719,5.635411,6.786966,6.2214417,6.347486,6.2560368,5.8594975,5.4820876,6.826343,6.9871445,5.9960895,5.147964,5.7252154,0.47921777,0.38724595,0.4599933,0.41060817,0.41422307,0.41856533,0.4567458,0.49356323,0.4635533,0.5022471,0.4551193,0.5032867,0.40365183,0.49362528,0.39015126,0.4409669,0.42964107,0.4378584,0.47348976,0.50740224,0.386613,0.372164,0.46121615,0.53742516,0.48555583,49.1941273212433,22.8118009567261,22.9736247062683,69.9293262958527,108.751690387726,22.3957033157349,29.6032235622406,23.6137037277222,22.7366943359375,15.4796369075775,119.615854263306,102.22763633728,11.2308714389801,39.0578985214233,16.4167304039001,44.2724628448486,45.5083906650543,84.2367322444916,31.4862205982208,18.1765933036804,120.602975606918,42.1422543525696,57.4538996219635,10.5721559524536,11.4960305690765
neural_network,base+atom_numbers+support,no,39,10,10,252,0.5373542,1.5915157,4.203739,26.8501193523407,8.71505427360535,8.33084492683411,23.7361797332764,43.2299048105876,6.7618088722229,22.5037256876628,9.02170475323995,26.5277729034424,9.82631392478943,26.5964061737061,8.1575300693512,26.5997145970662,27.4662395477295,9.41033926010132,7.13495206832886,7.9493522644043,7.47280995051066,23.7657175064087,8.34626364707947,22.7182773590088,9.82466197013855,8.64885940551758,7.28000712394714,9.59800028800964,8.05912499427796,1.6661403,2.0057726,2.6990097,2.878083,1.5915157,3.0924375,1.5801706,3.569652,1.6545714,2.7390056,2.0003247,3.503721,3.035956,1.9519497,1.3759401,1.8442019,2.0699267,3.1854565,1.8203532,2.7090566,1.6363362,1.5653476,1.4120035,1.3592741,1.3072937,4.9101944,8.7582245,12.683037,14.621339,4.203739,16.168837,4.112489,20.444727,4.7329345,13.111415,7.9099483,19.804129,15.717614,8.038538,3.3949282,6.0349827,8.749887,17.126074,6.4999876,12.782445,4.9993143,4.6943464,3.5603507,3.4940948,3.1391923,0.45960468,0.036106586,-0.39584172,-0.60916305,0.5373542,-0.77947426,0.5473967,-1.2500608,0.4791131,-0.4429872,0.12946433,-1.1795592,-0.7298145,0.11531228,0.62636846,0.3358152,0.03702414,-0.8848238,0.28463864,-0.40678215,0.4497965,0.48336,0.60816276,0.61545455,0.6545137,91.2928321361542,169.717632293701,12.0037403106689,1.09513521194458,26.8501193523407,5.24458241462708,112.281798601151,1.18867063522339,35.4178211688995,20.313307762146,36.5808930397034,6.01113939285278,5.90983080863953,17.3079464435577,242.55552983284,38.3374433517456,90.3858759403229,88.8863270282745,73.2804296016693,24.8441431522369,125.503661870956,115.451207399368,92.3626673221588,45.8860528469086,8.00682067871094
neural_network,base+atom_numbers+support,no,39,10,10,254,0.13088405,1.9360143,6.514992,47.5469284057617,4.91331072648366,6.94392189979553,7.4827311038971,19.7249218622843,7.1699914932251,22.8093369801839,6.45354790687561,19.0198628107707,20.6013682683309,20.1030648549398,5.81559562683106,7.14546497662862,5.15473326047262,6.08245158195496,19.4899889628093,8.77377478281657,6.8047994852066,6.68414413928986,6.51489684581757,8.20175210634867,5.93680640061696,22.6128842035929,19.2441008885702,6.02018165588379,5.78914546966553,1.9360143,2.1856265,2.5314872,3.2133546,2.2674148,3.2990777,2.0942845,3.0605564,3.4074292,3.2489135,2.0380893,2.591685,2.2557232,2.2501094,3.1506615,2.234329,2.4717708,2.332828,2.4361925,2.5859206,2.297333,3.6971507,3.0885212,2.1737127,2.374423,6.514992,8.778719,13.889667,15.783043,9.850357,17.324438,9.22775,14.826827,18.141123,16.352114,7.7266974,14.334731,11.760655,9.409205,15.887497,8.100061,14.391563,11.468422,14.843945,16.740484,11.987858,20.974882,15.312341,8.665993,14.974447,0.13088405,-0.17110276,-0.85291564,-1.1054966,-0.31406176,-1.3111224,-0.23100448,-0.9779352,-1.4200704,-1.1814122,-0.030760407,-0.9122883,-0.56890035,-0.2552111,-1.119431,-0.080568075,-0.9198699,-0.5299156,-0.98021865,-1.2332218,-0.59920967,-1.7981007,-1.0427039,-0.15606463,-0.9976281,47.5469284057617,23.051961183548,103.097678422928,15.8986711502075,9.40483641624451,1.36959624290466,139.755959749222,14.4488680362701,6.23925685882568,11.0202527046204,81.6222834587097,105.540004253387,109.836833715439,83.1207768917084,45.3809196949005,82.3149833679199,35.0633659362793,89.837424993515,138.633373975754,108.824056148529,109.745412111282,1.04406452178955,46.9237816333771,21.623946428299,65.5812990665436
neural_network,base+atom_numbers+support,no,39,10,10,241,0.41786164,1.7951045,5.673895,42.157075881958,3.7027287085851,4.88148612976074,4.40237176418304,3.2614875237147,4.46056989828746,3.10520180066427,3.37129139900208,3.85541791915894,5.34755971431732,3.97367219130198,3.42895134290059,4.73406357765198,4.36306057373683,3.33247129122416,3.94791873296102,3.99177069664002,3.62448807557424,3.65972888469696,3.93611364364624,4.06247715155284,5.56710512638092,3.89475307861964,3.18692143758138,4.78397097587586,3.87462043762207,1.917741,2.1178043,1.934144,1.9199163,2.1296525,1.7951045,1.9961706,1.9076314,2.271044,2.1571882,1.87973,2.049938,2.1737115,1.9653221,2.0148203,1.9866923,1.9598113,1.937076,1.8996297,2.2049992,2.2116966,2.0660727,1.8683923,1.9555866,2.0104198,6.1568117,7.267064,6.2003407,6.1709213,7.4032984,5.673895,6.476395,6.0934057,8.590705,8.144243,5.9923725,6.688692,7.3294563,6.449539,6.376877,6.512769,6.431712,6.3162394,6.087431,8.118281,7.799261,7.3189316,6.228231,6.2259097,7.0401654,0.36831468,0.2544034,0.36384863,0.366867,0.24042588,0.41786164,0.33552557,0.3748201,0.11859864,0.16440529,0.38518608,0.31374407,0.248002,0.33828098,0.34573615,0.33179367,0.34011006,0.3519575,0.3754331,0.16706902,0.19980031,0.24908185,0.36098713,0.36122525,0.27768308,155.313328027725,10.0702586174011,52.2866451740265,139.065735578537,24.1074414253235,42.157075881958,51.2844777107239,131.153186559677,39.3459558486939,124.323978662491,45.0847430229187,29.6001055240631,40.0780897140503,83.0224571228027,19.0134241580963,122.101232528687,297.225944280624,55.1044025421143,152.745788097382,10.6274135112762,35.382602930069,14.0327889919281,80.7424695491791,116.040432929993,44.1796653270721
