seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
75,10,2155,2160,0.0531202307156804,-3.11340215557454E-05,0.0510379841931772,0.0716322747763968,-0.386345377666061,0.111303406498625,0.15460701507719,100,0.3,6,0.9,0.6,0,0.5,10,2
39,10,2160,2160,0.124628353317036,-2.74809227707173E-06,0.113115703680698,0.13276661999846,-0.00229040352346233,0.102396168675332,0.124056062084398,700,0.02,6,0.7,0.8,0,1,10,1
82,10,2160,2160,0.131503834268895,0.9048458663683,0.0195645400896904,0.0475377623172666,-0.21108875839964,0.132931280373811,0.156744554991993,350,0.02,6,0.9,0.6,0,1,0,3
59,10,2159,2160,0.110322291781555,-4.89034277739719E-07,0.10363448306252,0.124053039073173,-0.0753235900934224,0.118624573156134,0.159620972671795,100,0.3,6,0.9,0.8,0,1,10,3
79,10,2160,2155,0.0823972466483993,-8.76281687212099E-08,0.0772602293088589,0.101075339630913,-0.133700694831467,0.110711543030802,0.154954731797954,700,0.05,6,0.7,0.8,0,0.5,10,2
32,10,2160,2160,0.0990164516931072,-1.66537943124823E-06,0.0917836536772624,0.108664167895286,-0.000484269168944396,0.121003842792529,0.148240481222591,350,0.3,6,0.9,0.6,0,1,10,3
80,10,2159,2160,0.139468110943017,-3.35228518899555E-06,0.127829831638785,0.148843336194058,-0.225857624688617,0.126848602533065,0.158157537037475,100,0.05,10,0.7,0.6,0.5,2,10,1
33,10,2160,2160,0.0747710471046555,0.755301666249809,0.0363065625689458,0.0651204857673862,-0.412164236812339,0.0941922823296705,0.126375280465457,100,0.02,6,0.9,0.8,0,2,0,3
73,10,2160,2160,0.160010074152833,0.356603294143133,0.112142603231336,0.137183108983005,-0.0499835679359313,0.120374551657984,0.141211824862668,100,0.05,6,0.9,0.6,0.5,1,10,1
37,10,2160,2160,0.109707551579548,0.987251783153176,0.00638675763872541,0.0144306308826972,0.126070059782253,0.092469458442943,0.10939094161752,350,0.02,10,0.9,0.6,0,1,0,1
61,10,2155,2160,0.130020984280046,-1.85892802573306E-06,0.116606643078559,0.132719539006965,-0.180942941746319,0.119249091677599,0.133006191026352,700,0.05,6,0.7,0.6,0,0.5,10,2
92,10,2157,2160,0.10555415503764,-2.87173003385988E-05,0.100682537116578,0.12091627363449,-0.527241009496567,0.0844088243438525,0.0945982810722844,350,0.3,10,0.7,0.8,0.5,1,10,2
68,10,2160,2160,0.0771167385979499,0.999807600390146,0.00061223845036891,0.00155310422982014,-0.500562073518901,0.139225161374051,0.180824215236981,700,0.02,10,0.9,0.8,0,0.5,0,2
48,10,2160,2160,0.0913717619852284,0.950856785535105,0.0112483291426697,0.0244905162604611,-0.0785611153866854,0.0884312999336443,0.123946407899284,700,0.1,6,0.9,0.6,0.5,0.5,0,3
40,10,2160,2160,0.123372808789271,0.841376665365055,0.025268682393698,0.056781469358837,-1.30382866639065,0.0999160581382075,0.120874000807549,700,0.05,6,0.7,0.6,0.5,0.5,0,3
66,10,2160,2160,0.121905660741485,0.4829755162603,0.0771642839185549,0.0941127931916402,0.189413718403586,0.0775860265841443,0.0945712811153055,100,0.3,6,0.9,0.8,0,0.5,10,1
45,10,2160,2160,0.100043192900026,0.724542057654022,0.0429343853789317,0.0633052688715295,-0.215506890283774,0.164455372975851,0.198860800706856,100,0.02,6,0.9,0.8,0.5,1,0,1
83,10,2160,2159,0.118517724968608,0.932256614427867,0.0151811270893712,0.0365792554043621,-0.611712359986554,0.12693526733257,0.180530674117629,700,0.3,6,0.7,0.8,0.5,0.5,0,2
84,10,2160,2160,0.111206161677335,0.218805697677367,0.094629065966048,0.114364364931974,-0.164272385848059,0.117325107843473,0.1510826925343,100,0.05,10,0.7,0.6,0,0.5,10,3
64,10,2160,2160,0.12702748969648,0.730122079534565,0.0436113613923455,0.0818328767098636,-0.548895400706484,0.090856962436179,0.109400031746191,100,0.05,10,0.7,0.6,0.5,0.5,0,2
85,10,2160,2160,0.0900960077165766,0.957793865276305,0.0108818901861314,0.0227529305678798,-0.0145506166491027,0.104736771446188,0.134908757280255,700,0.3,6,0.7,0.6,0.5,0.5,0,1
55,10,2160,2160,0.142374978933144,0.81756726467946,0.0384717704688522,0.068831427533241,-1.70403596644474,0.161976272285446,0.182335325436628,100,0.05,6,0.9,0.6,0,1,0,2
69,10,2160,2160,0.149380499321894,0.154537978140972,0.132767425301266,0.153082984577121,-1.45728966269612,0.152368062674432,0.161801337323837,100,0.3,6,0.9,0.8,0,1,10,3
70,10,2160,2160,0.107343099851343,0.901182800914797,0.0290170811907462,0.04118836433042,-0.238266613855436,0.124736489716973,0.153203922801643,100,0.02,10,0.7,0.6,0,2,0,2
67,10,2160,2160,0.0760925969600723,0.773849976866168,0.0251595810567186,0.0606360675107516,-0.30655561743988,0.149935651439694,0.194533979306426,100,0.3,6,0.7,0.6,0.5,2,0,2
72,10,2160,2160,0.0995053832291717,0.965044378445482,0.0101004057005835,0.0209448435528336,-0.397138454812431,0.118706844309652,0.155484787220196,700,0.3,10,0.7,0.6,0.5,2,0,2
74,10,2160,2155,0.139578172744841,0.276371172969967,0.110715348082494,0.131459640880938,-1.24665789017761,0.10689480158992,0.123063947230263,700,0.02,6,0.7,0.8,0,2,10,1
86,10,2160,2160,0.132209092473987,0.197174033293028,0.12040907020243,0.138443801308086,-0.582164071225058,0.114250023177996,0.12600103828746,350,0.1,10,0.7,0.8,0,2,10,2
94,10,2160,2160,0.156751098502511,0.371689040820023,0.115443915893462,0.135964218575648,0.0904313297121152,0.115404918519941,0.12676803260186,350,0.3,6,0.9,0.6,0,1,10,2
90,10,2157,2160,0.140365455725801,0.261434605591571,0.106694577260759,0.134307699942765,-0.0155819040503056,0.100508866723251,0.124460102195568,100,0.3,10,0.9,0.6,0.5,0.5,10,2
89,10,2160,2160,0.092910226950611,0.882249848908646,0.0164885109932159,0.0418695603747989,-0.216360478910097,0.126859306671924,0.159570506697624,100,0.3,10,0.9,0.8,0.5,2,0,3
58,10,2160,2160,0.113065265314532,-2.49227039539335E-06,0.101708395239358,0.12238329439528,-0.0530917837669003,0.0981704049281247,0.109107904014389,100,0.02,6,0.7,0.8,0.5,1,10,1
1,10,2160,2160,0.169187781261044,0.0747091319291979,0.14612398836559,0.165784213032064,-0.118674806542473,0.147794697532456,0.161508983247312,100,0.02,10,0.7,0.8,0.5,1,10,1
98,10,2160,2160,0.0929644675848976,0.87345500650903,0.0205660778904293,0.0449847488830581,-0.0794914912975153,0.0912310819271407,0.117342866793936,350,0.3,10,0.7,0.8,0.5,1,0,1
95,10,2160,2160,0.0598342495575979,0.752721899543312,0.0247551656990325,0.0361905258616261,0.0733660987371053,0.0723762184182477,0.0930424771391344,100,0.02,6,0.9,0.6,0.5,1,0,2
8,15,3240,2160,0.0829509677069465,0.967229418193572,0.0116947472277127,0.0246918024883675,-0.0670260671777072,0.113584524205971,0.140300921843225,350,0.02,6,0.9,0.6,0,1,0,3
42,10,2160,2160,0.0861704540002883,0.976581418932685,0.0107975387229558,0.019477818508482,-1.24032328480706,0.0887763923954775,0.126542368666228,350,0.3,6,0.9,0.8,0.5,0.5,0,2
99,10,2160,2160,0.108033859972507,0.889870663253744,0.0319963472972187,0.0438012899392688,-0.381604005195314,0.125477734300724,0.145567350921774,100,0.02,10,0.9,0.6,0,2,0,2
56,10,2160,2160,0.129311980239997,0.730330367755733,0.0458539099765403,0.0885047879537301,-1.04902897105865,0.125661596345766,0.162686950121999,100,0.1,6,0.7,0.6,0.5,1,0,3
97,10,2160,2160,0.107900025533983,0.806875845643741,0.0340405980713557,0.071643979372013,-0.0988325648137711,0.138522805912458,0.164645563985567,100,0.1,10,0.7,0.6,0.5,2,0,3
60,10,2160,2160,0.0997053694141765,-3.14747951057903E-06,0.0962825716096949,0.121507765090915,-0.00283116072641465,0.115660674678656,0.136003787244036,100,0.05,6,0.7,0.8,0.5,1,10,1
96,10,2160,2160,0.182377977098104,0.114429874658276,0.142312787104335,0.161289513471246,-0.200985465351165,0.13332101283432,0.147329962086114,350,0.02,10,0.7,0.6,0,0.5,10,2
93,10,2160,2159,0.112555683361311,-1.49078078393039E-06,0.100377433944862,0.124147107403961,-0.00918027548546219,0.134644156122303,0.154209777189705,100,0.05,10,0.7,0.8,0.5,2,10,1
11,15,3240,2160,0.111515420963119,0.045613119329493,0.107927006939839,0.13119384628964,-0.0247212377393018,0.108954370559725,0.129316139784635,700,0.05,6,0.7,0.8,0.5,2,10,1
13,15,3240,2160,0.081259054902286,-2.45219742289748E-08,0.0804666228373772,0.099471632942137,-0.00130131452932702,0.0783514877028138,0.101444350416926,700,0.02,10,0.9,0.6,0,1,10,1
10,15,3240,2160,0.120151363216849,0.93144097347028,0.0152152988308954,0.0401824192098707,0.225888797645328,0.0985010584564241,0.138721185369842,350,0.3,10,0.9,0.6,0.5,2,0,1
21,15,3240,2160,0.116842168969587,0.247768612373695,0.0999624398544016,0.119894690202347,0.0215323628080505,0.106179743287539,0.12587985043187,700,0.3,6,0.9,0.6,0,2,10,3
91,10,2160,2159,0.147409760201704,0.716713612999086,0.0607945387362832,0.0872114129258626,-0.184918056026234,0.167238251101712,0.183587782027372,100,0.02,6,0.7,0.6,0.5,0.5,0,2
25,15,3240,2160,0.0815743593524404,0.998743692909507,0.00166157240441076,0.00367961290760933,-0.338434693599302,0.103715143573907,0.124809561179604,350,0.05,10,0.9,0.6,0,0.5,0,1
5,15,3240,2160,0.125931574505581,0.2697738955565,0.10660769972662,0.129423161878597,-8.28529349414797E-05,0.101601151616177,0.119213736946993,700,0.3,6,0.7,0.6,0.5,1,10,2
32,15,3240,2160,0.0862713320186727,0.948987703711878,0.0121762796515587,0.0227973936022595,-0.0265880048722547,0.11530999167179,0.150161907544856,350,0.05,6,0.9,0.6,0.5,0.5,0,2
19,15,3237,2160,0.0996859675984092,0.133906865096777,0.0879717876229204,0.114540092111631,-0.0317477489961833,0.119988798641535,0.161743535305099,100,0.3,10,0.9,0.6,0,2,10,3
18,15,3239,2160,0.125977006854914,-4.65893990053701E-11,0.118447142081044,0.143854864898024,-0.0222036360327063,0.104364060965633,0.129271742076668,100,0.02,10,0.7,0.6,0.5,0.5,10,3
34,15,3240,2160,0.086249026384503,-8.49902495492216E-07,0.0817670925197471,0.101600826295597,-0.0932135606426834,0.114351351849429,0.140993023891326,100,0.02,6,0.7,0.8,0.5,1,10,1
4,15,3240,2160,0.0847928161754023,0.816772697502147,0.0314886368794112,0.0479421881069368,-0.141022728771541,0.126797477075406,0.153602789559295,100,0.02,6,0.7,0.6,0.5,2,0,2
17,15,3240,2159,0.0933991194171122,0.326904733113929,0.0843221928718144,0.107397791319011,-0.0547425901922083,0.116888801337486,0.137920488900176,700,0.3,6,0.9,0.8,0.5,0.5,10,1
35,15,3240,2160,0.0605695728112547,0.997883219610082,0.00205559548200586,0.00394447173685058,-0.065432527684179,0.0851684030647242,0.123728767604158,700,0.3,6,0.9,0.6,0,1,0,3
0,15,3240,2160,0.115162649445457,0.874545566789731,0.022108967835224,0.0511501169825026,-0.0373493687282127,0.146041553262202,0.169447115128064,700,0.05,6,0.7,0.8,0.5,1,0,1
28,15,3240,2160,0.108312544767762,0.147325985048955,0.0962280747100184,0.118447088340868,-0.113527409539252,0.10059398880261,0.128445986763855,100,0.3,6,0.7,0.6,0.5,2,10,1
2,15,3239,2160,0.119942803738494,0.824589726423765,0.0309832341093228,0.0632032650545587,-0.174115012303991,0.146948000996616,0.167399292209027,100,0.05,6,0.9,0.6,0,0.5,0,1
41,15,3240,2160,0.084253294145784,0.0817683271778507,0.0747526402490516,0.099220731348292,-0.240499939791049,0.10758853357525,0.149260673234429,100,0.02,10,0.7,0.6,0.5,1,10,1
12,15,3240,2155,0.120302663728576,0.116217042149161,0.110469599025166,0.134542441675536,0.0360294659142529,0.124870207941707,0.142720195080415,100,0.3,6,0.7,0.8,0.5,0.5,10,2
57,15,3240,2160,0.117341823126825,0.0468656099143437,0.108592168808168,0.131848388063539,-0.00654105885943612,0.0978691294463275,0.117443639704164,100,0.1,10,0.7,0.8,0,2,10,2
3,15,3240,2160,0.104483440384182,0.962303281442933,0.0124564802970937,0.0249024470410619,0.158728298855737,0.0760936420061923,0.0961820879082414,700,0.1,6,0.9,0.6,0.5,2,0,3
51,15,3240,2160,0.100267962414065,-5.59013383716334E-06,0.0949044152643325,0.117051363480027,-0.0231228375741763,0.115991299418532,0.138537159739535,100,0.02,10,0.7,0.8,0.5,0.5,10,1
29,15,3235,2157,0.117524820419895,0.959483197690305,0.0124564625498528,0.0291865374672243,-0.388978315487545,0.17264823211239,0.210161282119988,700,0.1,10,0.9,0.6,0.5,2,0,1
24,15,3240,2160,0.100798243339891,0.167971635491308,0.0853097366291726,0.104324194667683,-0.12575660721525,0.103619159847346,0.143054392990843,700,0.3,10,0.7,0.6,0.5,1,10,2
15,15,3240,2160,0.134404956687907,0.923833320784884,0.0226049741989036,0.0486295238240816,-4.12269153839249,0.125107888511375,0.156159602378267,700,0.05,10,0.7,0.8,0.5,1,0,3
16,15,3240,2160,0.0904245324187599,-5.64090494292735E-06,0.0884782437360481,0.115300730227682,-0.663447969194734,0.156203512812918,0.200000500354366,100,0.1,10,0.7,0.8,0,2,10,3
7,15,3240,2160,0.113210265979611,0.127711704824617,0.102505702424097,0.125751294020159,-0.388632882394265,0.112312625328362,0.125761805085596,100,0.3,10,0.9,0.6,0,1,10,2
71,15,3240,2160,0.116401574094649,0.241696153588286,0.0916387558081727,0.112760675665348,-0.0443828841808003,0.088942982164681,0.102726397851172,100,0.1,10,0.9,0.6,0.5,1,10,1
30,15,3240,2160,0.133012652034563,0.292406434404396,0.098071479771347,0.11807955415465,-0.647468376742074,0.11519590750492,0.129894670361958,700,0.3,6,0.9,0.6,0,0.5,10,3
14,15,3240,2160,0.103599692272036,0.869780273361753,0.0226686940716451,0.0512237011322131,-0.559000708815419,0.0790235424648011,0.101239963438514,350,0.02,6,0.7,0.8,0.5,1,0,3
43,15,3240,2160,0.109350145758906,-1.07918484677505E-05,0.10066716906751,0.11981848771114,-0.00346845404665963,0.127790483376799,0.144370901457675,350,0.3,6,0.7,0.6,0.5,0.5,10,2
53,15,3235,2160,0.0781056353376171,0.966870572907202,0.00782370391497993,0.0195777720031991,-0.563465439229788,0.142055911848032,0.17879902544379,700,0.3,6,0.9,0.6,0.5,1,0,1
20,15,3237,2160,0.132862697840386,0.10190074140786,0.118025220960691,0.13937804733631,-0.232607484934555,0.119075168574971,0.138556620804552,350,0.3,10,0.7,0.6,0,1,10,1
86,15,3240,2160,0.121247001386309,0.838660981069709,0.0385479513233335,0.0583101020372256,-0.275491782111819,0.0852327910143025,0.113132451280984,100,0.02,10,0.9,0.8,0.5,0.5,0,3
31,15,3240,2160,0.0761469564853541,0.992771862994028,0.00468059212303905,0.00937545444216134,-0.224642061362067,0.140597663839426,0.191057080741782,350,0.02,10,0.7,0.6,0,1,0,3
54,15,3240,2160,0.0884678406592999,0.976158609884692,0.00899697715455559,0.0175295852854553,0.140518879460181,0.117852603875761,0.153894615460819,350,0.3,6,0.7,0.8,0.5,1,0,1
22,15,3240,2160,0.112698254362772,0.903909270836962,0.0179986161419048,0.0428974445042201,-0.390827065414014,0.090672957628383,0.111599185045811,350,0.05,6,0.7,0.6,0.5,2,0,1
88,15,3240,2160,0.13418163468342,0.736593084610835,0.0389145233000823,0.0800291212733652,-0.0939921716051877,0.0821381414127746,0.111006760611166,100,0.1,6,0.7,0.6,0.5,1,0,3
87,15,3240,2160,0.105959062147701,0.150338930151113,0.0944453137425684,0.116547652412886,-0.345280381668778,0.0708974887928733,0.0839748988147222,700,0.3,6,0.7,0.8,0,0.5,10,1
27,15,3240,2160,0.0944526362010525,0.902856619857105,0.0155420177420154,0.0402079139273204,0.240382979704218,0.0646208911209546,0.0835802074027083,700,0.02,6,0.9,0.8,0.5,0.5,0,1
39,15,3240,2160,0.119453944936707,-3.0919169204946E-06,0.116978271092443,0.134120084617532,-0.00164930732056146,0.102117027661902,0.124016380674747,100,0.05,6,0.7,0.6,0.5,1,10,1
9,15,3240,2160,0.105639661578891,0.900423450785009,0.0186255576834369,0.0415516182897232,0.0645663302462378,0.0948043669878922,0.123756631900782,350,0.3,10,0.7,0.6,0.5,2,0,1
78,15,3240,2160,0.106120317029303,0.0811426330121845,0.0943473101086922,0.110558997344776,-0.0797080289738366,0.10198211949768,0.126690449046274,350,0.02,10,0.7,0.8,0.5,2,10,2
50,15,3240,2160,0.117841377861916,0.876502258781123,0.0198818139461454,0.0483803728674961,-0.256817925806918,0.12268172343789,0.150790730086766,700,0.3,6,0.9,0.6,0.5,0.5,0,1
26,15,3240,2160,0.105930797236878,0.0553620290347697,0.0987295661539565,0.118864807265488,-0.0287650171581921,0.0939424074954526,0.109448344162749,350,0.1,10,0.7,0.6,0,0.5,10,1
62,15,3240,2159,0.0713214236252957,0.958069924870352,0.00918425254467095,0.0192183238477508,0.0625215398668962,0.101582411432819,0.133604832609898,350,0.05,6,0.9,0.8,0.5,1,0,1
46,15,3240,2157,0.134228860447369,0.0440535034227443,0.122470286803771,0.150387877649564,-0.0521531142748888,0.0986155727387264,0.111766035361571,100,0.02,10,0.7,0.6,0,2,10,3
52,15,3236,2160,0.132797037173789,0.822975718439843,0.0433213475440069,0.0655860017744812,0.376217735419183,0.0946948959593762,0.108492869582355,100,0.02,10,0.9,0.6,0,1,0,1
33,15,3240,2160,0.115705398426559,0.00915570554319301,0.108926489924925,0.135553035764149,-0.0744549645289527,0.0900321464495754,0.110233510070351,100,0.02,6,0.7,0.8,0,1,10,1
80,15,3239,2160,0.115116681764312,0.848818741523243,0.0254463605956183,0.0536187532635978,-0.380267503507967,0.143513886741667,0.16782301089203,100,0.05,6,0.9,0.6,0,0.5,0,2
49,15,3240,2160,0.0729137740773496,0.957076074782099,0.014166648359995,0.023288239901723,-0.0536111063596565,0.133597684102629,0.158225140438922,350,0.02,6,0.9,0.6,0.5,1,0,2
75,15,3235,2160,0.0540976488394575,0.943127809851792,0.00986994530950028,0.0193632920663931,-0.621570813109329,0.130081978959133,0.167209687637922,700,0.3,6,0.7,0.6,0.5,0.5,0,2
85,15,3240,2160,0.105177932697343,-9.73514759250449E-06,0.100842641559911,0.119706111636981,-0.037577998682033,0.11311244774694,0.136431187507904,700,0.3,10,0.7,0.8,0.5,2,10,3
82,15,3240,2160,0.11086183918631,0.919483704637068,0.0185231362330888,0.0432354960060278,-0.497534634976756,0.142315975848076,0.174298204971267,350,0.3,10,0.9,0.6,0.5,0.5,0,2
36,15,3240,2160,0.108193809861165,0.885017636957056,0.0197204807879561,0.0474481753280054,-0.388278640620183,0.155563576430398,0.177167820438444,350,0.05,10,0.7,0.6,0.5,2,0,3
6,15,3240,2160,0.120144352553188,0.210088872044888,0.100592704292859,0.122448657679032,0.0227563061614356,0.0985595814562428,0.131011406316609,350,0.1,10,0.7,0.6,0.5,1,10,2
44,15,3240,2160,0.121569848646742,0.0255265711316661,0.111527156072666,0.137919121737346,-0.00724525452826708,0.100619585252034,0.123924150864978,100,0.02,6,0.7,0.8,0,2,10,2
63,15,3235,2157,0.0618651858223865,0.944952569103464,0.00946824926359877,0.0220563130761134,-0.196760134790617,0.139794508272613,0.180866618804229,700,0.02,10,0.9,0.6,0.5,1,0,3
83,15,3240,2159,0.121114297136627,0.248729966547628,0.0978633103638694,0.119449221514361,-0.099610656646139,0.123176993766732,0.149116844760895,100,0.3,10,0.7,0.6,0,1,10,2
38,15,3240,2160,0.0685718545566226,0.892464016743008,0.015087423452957,0.0350381616148884,-0.115007385675604,0.124618791752081,0.153437207506011,700,0.1,6,0.9,0.6,0.5,2,0,2
94,15,3240,2160,0.152699100109722,0.224935146841339,0.122684887496237,0.141019902226701,-0.110691446637788,0.128593567152355,0.140084059133523,700,0.05,6,0.7,0.6,0,2,10,1
37,15,3240,2160,0.131953170490163,0.105954235800394,0.120137039070317,0.139364878766916,-0.17012130996486,0.109576116209647,0.126578077702486,100,0.05,6,0.7,0.8,0.5,2,10,1
77,15,3240,2160,0.0779140733396246,-4.87103251733956E-07,0.0780922637899847,0.106635512706815,-0.000110063471779664,0.0761718311008768,0.09915143145391,700,0.1,10,0.9,0.6,0,2,10,1
40,15,3240,2160,0.116169866209529,0.0389957261157817,0.106953542342272,0.131099623442319,-0.165786590433115,0.0749216071703232,0.0859839388454805,100,0.02,6,0.7,0.8,0.5,1,10,3
65,15,3240,2160,0.0858206019819402,0.9808884581309,0.00800530707139967,0.015627994427712,-0.0960924083974941,0.117703111853181,0.150785620075957,350,0.1,6,0.7,0.6,0.5,0.5,0,3
47,15,3240,2160,0.102386339675653,-4.27886878902051E-05,0.101018946979498,0.119300367359513,-0.302514069184052,0.156263211705534,0.189748949052463,350,0.3,6,0.7,0.6,0,2,10,3
84,15,3235,2160,0.121680285290841,0.164949950803286,0.102742333199813,0.121178360409838,-0.0249093021666407,0.110065889793135,0.141752306756714,350,0.1,6,0.7,0.8,0.5,1,10,3
59,15,3239,2160,0.110507943366597,-9.51671440319046E-06,0.105374866104026,0.13313654012038,-0.059596307734888,0.118841533211477,0.15844939467688,100,0.05,10,0.7,0.6,0.5,0.5,10,1
42,15,3240,2160,0.0851817129904201,0.973435059268277,0.00932008102038982,0.0182693839608001,-1.0484634011285,0.0819760110919409,0.12100260430864,700,0.3,10,0.9,0.8,0.5,2,0,3
76,15,3240,2160,0.0883984604523848,0.800417659346474,0.0246871866343303,0.0551478263566783,-0.173062216781638,0.134214155387051,0.149970839372663,350,0.02,6,0.9,0.8,0.5,2,0,1
61,15,3235,2160,0.108738402648308,-1.74979111644547E-07,0.106920425265758,0.123994519572956,-0.0744543617505604,0.111572653668162,0.126867793231657,100,0.1,6,0.9,0.8,0.5,2,10,3
23,15,3240,2160,0.128667876337007,0.945929250351897,0.0149800978175888,0.0334195251613587,-0.507622963753627,0.152393518407017,0.185748277728119,700,0.3,6,0.7,0.6,0.5,2,0,1
73,15,3240,2160,0.162374111701943,0.307937883865342,0.118791435167285,0.140132260990929,-0.0293311714971807,0.122232037530209,0.139816162043379,100,0.05,6,0.9,0.6,0,1,10,2
8,20,4320,2160,0.100500014471874,0.987879343353446,0.00750942368673186,0.0153681162579706,-0.434549970431052,0.138427624737273,0.162678758864477,350,0.1,6,0.7,0.6,0,1,0,2
55,15,3240,2160,0.135563719644596,0.0794761326406548,0.121871115575963,0.144654431624327,-0.831719785472556,0.14114926883784,0.150070076125259,700,0.05,6,0.7,0.8,0,1,10,1
81,15,3240,2160,0.111232290733889,-2.62770401282531E-06,0.107595513229339,0.12722835734874,-0.0616256043026167,0.124972619304303,0.148665835160659,700,0.1,10,0.7,0.6,0.5,0.5,10,2
66,15,3240,2160,0.13751684734059,0.252600713519565,0.107536079041751,0.12795862854807,-0.231894758173963,0.102543981663837,0.1165860131601,700,0.3,6,0.7,0.8,0.5,2,10,3
79,15,3240,2155,0.122830894731162,0.165102970072347,0.104044612007017,0.124894263492691,0.0801525431654067,0.110522515365227,0.139576898016325,700,0.1,10,0.9,0.8,0.5,2,10,1
67,15,3240,2160,0.0584212247453017,0.8157201174889,0.017489140873932,0.0490669251223596,-0.43328534172144,0.166265844476601,0.203750108909307,700,0.05,6,0.9,0.6,0.5,2,0,3
68,15,3240,2160,0.103417455856693,-9.0225353901463E-06,0.100387291779178,0.124825972005578,-0.346330385360961,0.137450386687661,0.171279517142123,700,0.1,6,0.7,0.8,0.5,1,10,1
98,15,3240,2160,0.116126250921715,-1.28824303891051E-07,0.114453558791651,0.138415789206386,-0.0178537730297497,0.091627902431243,0.113943558335987,100,0.02,10,0.7,0.6,0,0.5,10,2
58,15,3237,2160,0.116896764542179,-1.21366447780602E-06,0.105640200585877,0.12723775914347,-0.0203085889964938,0.0951274883266306,0.107396189380505,100,0.02,6,0.7,0.8,0.5,1,10,1
56,15,3240,2160,0.122132688697817,0.206440418850773,0.11001987790613,0.137361435626006,0.074593600010146,0.08789368437397,0.10933140204502,100,0.3,10,0.9,0.6,0.5,1,10,1
74,15,3240,2155,0.116987854913079,0.321124678116426,0.0950469335255219,0.114594253594074,-1.44346653602965,0.10782475669429,0.128341043472696,700,0.3,6,0.9,0.8,0,0.5,10,2
72,15,3240,2160,0.125873844726805,0.0693868977103432,0.114620300498864,0.13418998191439,-0.0522984874439214,0.112326225974378,0.134939051635162,700,0.02,6,0.7,0.6,0.5,0.5,10,3
57,20,4320,2160,0.10889683713477,0.899936793486053,0.0194775436516065,0.0416917776890488,-0.0691022742343392,0.0965386736042992,0.121038457668847,350,0.05,6,0.7,0.6,0.5,0.5,0,2
90,15,3237,2160,0.118953955984858,0.130907700694019,0.112273044017984,0.144887913939772,0.129725491979561,0.0947176564553702,0.115212820206144,100,0.3,6,0.7,0.8,0,1,10,3
1,15,3240,2160,0.145563430726799,0.732625566717223,0.0573812721531487,0.085064534843738,-0.106032885214391,0.142330992895907,0.160593799888234,100,0.02,6,0.9,0.6,0,1,0,2
3,20,4320,2160,0.109367015043029,0.302339553559897,0.0858930468971756,0.105432671953846,-0.108029268129765,0.0843666832610527,0.11038286865843,350,0.3,10,0.9,0.6,0,0.5,10,3
45,15,3240,2160,0.0907391879363484,-7.41037504692343E-08,0.0902726488664091,0.113362766014655,-0.190338712925026,0.159368069277466,0.19679123459672,100,0.05,10,0.7,0.6,0.5,0.5,10,1
48,15,3240,2160,0.0750448881234474,0.968048200970577,0.0101586371980147,0.021468625712739,-0.924585504018014,0.125637163323361,0.165569436492049,350,0.3,10,0.7,0.6,0.5,1,0,3
51,20,4320,2160,0.103740574889077,0.227510502025195,0.0873093685632575,0.10897195910124,0.0161783143233581,0.110402163032027,0.135850294970672,350,0.3,6,0.9,0.6,0,2,10,3
64,15,3240,2160,0.131097246171258,0.0740466313252428,0.115620675063074,0.142583420745535,-0.114243386736025,0.0812822794571213,0.0927889874391545,350,0.02,10,0.7,0.6,0.5,0.5,10,3
10,20,4320,2160,0.107238288279839,0.950227924374638,0.0113138131365292,0.0318300697065053,0.100258755501631,0.121295815874394,0.149554653040804,700,0.3,10,0.9,0.8,0.5,1,0,3
31,20,4320,2160,0.0922173700762086,0.976057253312583,0.00816644717185544,0.0178018649303164,-0.159939393112079,0.130332676281161,0.185941444646795,700,0.05,10,0.7,0.8,0.5,0.5,0,2
99,15,3240,2160,0.0891615119858799,0.997646225671602,0.00288764746518079,0.00626206013739843,-0.381042619810531,0.117567041107431,0.145537773819391,350,0.02,10,0.7,0.8,0,0.5,0,2
32,20,4320,2160,0.0771898226312946,0.976761196279105,0.00742795240923103,0.014839115544247,-0.0194869669101028,0.107007112991796,0.149641661960444,350,0.05,6,0.7,0.6,0,1,0,3
43,20,4320,2160,0.111733550132381,0.767746060101878,0.0443150148768457,0.0683122826407542,-0.161302421890613,0.14306312999544,0.15531037633001,100,0.02,6,0.9,0.6,0,0.5,0,3
71,20,4320,2160,0.115035227684827,0.112083152667396,0.0975501295918299,0.120655693116949,-0.116620827593142,0.0928184732076266,0.10621969470578,100,0.05,10,0.7,0.6,0.5,1,10,2
89,15,3240,2160,0.0864602495132778,0.907852581723518,0.0156505382491089,0.0386513314154995,0.06633754487092,0.109314910114474,0.139802977547166,350,0.05,6,0.7,0.8,0.5,1,0,2
15,20,4320,2160,0.136939586992883,0.93399104869612,0.017952231960439,0.0426191372135536,-4.56422151650177,0.132960423896301,0.162750299815218,700,0.05,10,0.7,0.8,0.5,1,0,3
