seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
84,10,2160,2160,0.08120306695576573,0.6287658723824697,0.043555454758504523,0.07631493159624698,-0.4717335274511716,0.1204106330143473,0.1495235904748396,100,0.02,6,0.7,0.8,0.5,1.0,0.0,2
61,10,2160,2160,0.10421557550931496,-1.8623214776969377e-06,0.1031700390793019,0.12422887773884171,-0.00030975473753835914,0.09411805999902195,0.1100040777309514,700,0.1,6,0.7,0.8,0.0,0.5,10,2
86,10,2160,2160,0.09153901419948618,0.965055168576945,0.01215952705041851,0.023099876193782037,0.1450704561905437,0.0818581152279534,0.12224344450722349,700,0.1,10,0.7,0.6,0.5,1.0,0.0,2
73,10,2160,2160,0.10495947553758192,-6.876421732027183e-07,0.10140471951204148,0.1232459130563058,-0.011490379364306635,0.11899608529755454,0.13715040907015383,700,0.3,10,0.9,0.8,0.5,0.5,10,3
32,10,2160,2160,0.094091953003912,0.8939471554026766,0.02198198201707246,0.04392869149543774,-0.16395384205045915,0.12075825576930352,0.14254898362904533,350,0.02,6,0.7,0.6,0.5,1.0,0.0,2
71,15,3240,2160,0.12260896170415134,0.6148002924889282,0.06134898975488538,0.09034997444475902,0.028169661692566073,0.08578241351400515,0.10451117636032525,100,0.02,10,0.9,0.6,0.5,0.5,0.0,1
83,10,2160,2160,0.1425012601225877,0.8243389267980262,0.03585038038250949,0.06954109051074828,-0.5552219202110196,0.12441642483224181,0.15412697987964236,350,0.3,6,0.9,0.6,0.5,2.0,0.0,3
88,15,3240,2160,0.12314815620858952,0.9215443553538871,0.01957498378585811,0.04082578966793928,-0.4822089994840346,0.12795658569210785,0.15766260554696457,100,0.05,10,0.9,0.6,0.0,0.5,0.0,2
3,5,1080,2160,0.1207915785025195,-2.8001794325716034e-05,0.10348507727834218,0.1258039748950383,-0.1949824922825607,0.12132737232120179,0.1411933824471509,100,0.3,6,0.7,0.6,0.0,1.0,10,1
86,15,3240,2160,0.08011790012246309,0.9339979326831196,0.016651082631019134,0.030307838931023654,0.06035660040100377,0.08856967160027907,0.12815688705626413,350,0.02,6,0.7,0.8,0.5,0.5,0.0,1
88,10,2160,2160,0.11884178784497854,-5.483961063390552e-05,0.11783793082773136,0.13728016773015722,-0.029630235152119377,0.10904336460391595,0.13140582589193248,350,0.1,6,0.7,0.8,0.0,0.5,10,3
51,15,3240,2160,0.12469822566354116,-4.298574132421962e-06,0.12075864961618,0.14550154239269023,-9.139281852044157e-05,0.12007259230975635,0.13969134878917042,100,0.02,10,0.7,0.8,0.5,0.5,10,1
44,10,2160,2160,0.09958807738723834,0.835883669394916,0.03667526887496687,0.05446103597739518,-0.0019378672734784441,0.0866953460626268,0.10944211570527529,100,0.02,6,0.9,0.8,0.0,2.0,0.0,2
8,5,1080,2160,0.13987559134414046,0.3083527216574231,0.09806915256844727,0.11389352389469255,-0.05055030126006299,0.13177384836406672,0.15447868443644092,350,0.3,6,0.9,0.8,0.5,0.5,10,1
62,15,3240,2160,0.09755205609106078,-4.094907152474292e-06,0.09490945001032879,0.1157402382406444,-0.05428259500949406,0.12119662874424267,0.14853548320355922,100,0.3,10,0.7,0.6,0.5,0.5,10,3
87,10,2160,2160,0.11019843741147935,-6.051944376750384e-07,0.1072449129959081,0.1273257762236807,-0.06336404938087536,0.09384605924262376,0.11025867287770492,350,0.02,6,0.7,0.8,0.5,1.0,10,3
30,10,2160,2160,0.07442184234056053,0.9234224718537726,0.01806134792959182,0.036050857520393116,-0.09391815332772135,0.113967171229012,0.1422046131604633,700,0.02,6,0.7,0.8,0.5,2.0,0.0,3
41,10,2160,2160,0.11098442405353892,-4.1895385782808603e-07,0.10608578228526065,0.1248001022508531,-0.004403944018032346,0.09926524785668103,0.11650768204093798,100,0.3,6,0.7,0.6,0.5,2.0,10,2
31,10,2160,2160,0.10698262787514479,-0.00013517719439093412,0.10415010682096242,0.13698149364380172,-0.15606881255656813,0.10559282753918484,0.12702040113911636,100,0.3,10,0.7,0.8,0.0,0.5,10,3
29,10,2160,2160,0.11748079551385046,-3.0208393622332963e-05,0.11050365669650854,0.12719294063108463,-0.17023305632032404,0.11217417161507516,0.13383011814872192,350,0.3,6,0.7,0.6,0.5,2.0,10,2
34,10,2160,2160,0.08036833667736001,0.9425223611362543,0.012841668260424592,0.0301476166615546,-0.10570877715274163,0.13693263475098075,0.16601136317022544,350,0.1,6,0.7,0.6,0.5,1.0,0.0,1
21,10,2160,2160,0.10402392109251737,-1.539381953019614e-07,0.10059387491709401,0.12272395467322801,-0.31932277706873635,0.1063481687261292,0.1306957579389713,350,0.3,10,0.7,0.6,0.0,0.5,10,1
87,15,3240,2160,0.1088662438958731,-4.82142253455109e-07,0.10133275419620064,0.12068498284293269,-0.006826943696672139,0.09103213846682638,0.10728751560247506,700,0.3,6,0.7,0.8,0.0,0.5,10,1
28,10,2160,2160,0.09594438679837403,0.9811456215193065,0.006036995393029191,0.017996704670736444,0.29725116028041176,0.06683384384412369,0.08367430967478291,350,0.1,6,0.7,0.6,0.0,2.0,0.0,3
35,10,2160,2160,0.09950208074826138,0.7972376111629119,0.029274340433598778,0.06250217735692362,-0.22879028657886868,0.11617970852354743,0.14989722976323294,700,0.02,10,0.9,0.8,0.5,2.0,0.0,2
75,10,2160,2160,0.08141113839765966,0.8578608769495129,0.02255223227161095,0.04911186886995388,-0.009439221295011846,0.09367309116969136,0.11895822914689731,100,0.05,6,0.7,0.8,0.0,0.5,0.0,1
25,10,2160,2160,0.12188194775955012,-9.04389350964152e-06,0.11300838920097522,0.13315205772021457,-0.011912056436028662,0.10099245404668755,0.1224500906203543,100,0.1,6,0.7,0.6,0.5,0.5,10,3
24,10,2160,2160,0.10340600618281899,-4.196531009359461e-06,0.09694982932181588,0.11452842729736716,-0.01316868070749977,0.09452619270627385,0.1074578635162236,350,0.02,6,0.7,0.8,0.5,2.0,10,2
69,10,2160,2160,0.07600414518839972,0.9068285070291293,0.018665943643509448,0.037260196153863695,-0.3112108468108141,0.11364171203990774,0.14045963322357227,350,0.3,10,0.9,0.6,0.5,1.0,0.0,2
32,15,3240,2160,0.08927763517745647,0.9499391297242006,0.013432251916317105,0.028428725151468937,-0.16782133138804323,0.12474392471834582,0.1427856122025321,100,0.3,10,0.7,0.8,0.5,2.0,0.0,2
94,10,2160,2160,0.12649564787098633,-4.959945049787251e-06,0.1224708938474033,0.1413258729331194,-0.006359145414900791,0.12647377565859483,0.14595254031864482,350,0.05,6,0.7,0.8,0.5,1.0,10,1
72,10,2160,2160,0.11589966828769209,0.19794268410673221,0.10182426000983258,0.12235051342105457,0.06302330944837564,0.1010781976223295,0.12307908038908556,700,0.3,6,0.7,0.6,0.0,0.5,10,3
52,15,3240,2160,0.11701542372509602,0.7871850532436112,0.04611580892542628,0.06985700663091939,-0.028297633000714084,0.09600294076212915,0.12590014347331283,100,0.02,10,0.7,0.8,0.5,2.0,0.0,1
73,15,3240,2160,0.1040769234267879,0.9540858933619848,0.013591241034617169,0.027149357422661887,-0.020242441604720218,0.1173012704460359,0.13774248763423386,350,0.05,10,0.7,0.6,0.5,1.0,0.0,2
43,15,3240,2160,0.10342378870365768,0.8099100411824833,0.03228145424596921,0.06622866972930677,-0.6188868815980022,0.1411073701262803,0.16782054792351753,350,0.02,6,0.9,0.8,0.0,1.0,0.0,1
92,10,2160,2160,0.09118293850620361,0.9491074769378796,0.01593873623899942,0.02669804371963276,-0.2715604343360938,0.10742279868494725,0.1426890295936436,350,0.1,6,0.9,0.6,0.5,0.5,0.0,1
54,15,3240,2160,0.0940979070743404,0.8559072643243956,0.025118721860458895,0.05065806724039448,0.08957983142465131,0.09982303409373025,0.11991695822659006,350,0.05,6,0.7,0.6,0.5,0.5,0.0,3
82,15,3240,2160,0.121701518621815,0.02368117211846399,0.11067394730909433,0.13317151693153742,-0.10685633107047399,0.10300634819911225,0.11672937965360453,100,0.05,10,0.7,0.6,0.5,0.5,10,1
20,10,2160,2160,0.14247879507217984,0.22715379021459436,0.11793042837001481,0.13748827096214308,0.018318299631080226,0.08077989319806544,0.09544149116033081,350,0.1,6,0.9,0.6,0.0,0.5,10,1
25,15,3240,2160,0.10923069354789675,0.11445037928015389,0.09944140675345134,0.11828112948607165,-0.076365760201063,0.10546259508535469,0.1262896218302639,700,0.3,10,0.9,0.8,0.5,1.0,10,2
57,20,4320,2160,0.09617859004883508,-1.1488438977247384e-05,0.09266300126700637,0.11898070478653079,-0.2641627297247193,0.12530966358789883,0.1490806917213348,100,0.1,10,0.7,0.8,0.0,2.0,10,2
30,15,3240,2160,0.06929052237214267,0.9182717168517491,0.017674433585232657,0.03504787656725408,-0.07912131263682132,0.11079292367947773,0.1412395761244498,700,0.02,6,0.7,0.8,0.5,2.0,0.0,3
46,10,2160,2160,0.11472645172777138,0.151166295325447,0.10435642803140167,0.1283604184469634,-0.0019542579588653908,0.11452919440766875,0.13677922860309863,350,0.3,10,0.9,0.6,0.0,0.5,10,3
33,10,2160,2160,0.10032290069607078,-2.791240995447808e-06,0.09744363850169514,0.11649163409662036,-0.00946116656975593,0.09476127543668067,0.11088973034421058,700,0.3,6,0.7,0.8,0.5,1.0,10,3
85,10,2160,2160,0.07211646287328147,0.8759853154606849,0.020407809481164035,0.04377130158135745,0.22151292525047028,0.08723529438580613,0.1039391042514188,350,0.05,6,0.7,0.6,0.5,1.0,0.0,3
94,15,3240,2160,0.1162893400214872,0.8651618854168506,0.03499994626134174,0.049316711354444154,-0.25382196858919936,0.14226519497303136,0.16291200811406717,100,0.02,10,0.7,0.6,0.0,0.5,0.0,1
18,15,3240,2160,0.09498945249074105,0.8248652806525972,0.03368010846318982,0.05185968273121517,-0.24558309694948388,0.126319609984906,0.15127625780216694,100,0.02,6,0.9,0.8,0.0,2.0,0.0,2
38,10,2160,2160,0.09522373006614746,0.9337541754830548,0.015264260062901092,0.03306100801495271,-0.5647784896331229,0.18018159033459819,0.20953555923128925,700,0.3,6,0.7,0.6,0.5,1.0,0.0,3
35,15,3240,2160,0.092162189799795,0.8118642877056611,0.023948733111012657,0.05358029682764329,-0.41219847671747933,0.127276067938764,0.16069508411115793,700,0.02,10,0.7,0.8,0.5,2.0,0.0,1
31,5,1080,2160,0.04639561848203452,0.9997722986225707,0.0007159297303986092,0.0009936742723891177,-0.6739831686610998,0.12055384463409008,0.15284709211485029,350,0.3,10,0.7,0.6,0.0,1.0,0.0,1
39,10,2160,2160,0.10725790097857309,0.9631978519057439,0.012726025902831315,0.023766272752251818,0.012690940190444033,0.09858532901765345,0.12035029770408222,350,0.1,10,0.7,0.8,0.5,1.0,0.0,2
88,20,4320,2160,0.12782037985460906,0.7122535668392815,0.049570320647351146,0.0823229856101308,-0.22526649106327934,0.11791948700379605,0.1433472133678731,100,0.05,6,0.7,0.6,0.5,2.0,0.0,2
50,15,3240,2160,0.13773144827491712,0.8864984505948662,0.021419509295959833,0.05101442799346577,-0.021898153312967183,0.13140212674153187,0.16083484648745264,700,0.1,6,0.7,0.6,0.5,2.0,0.0,2
75,15,3240,2160,0.09103984914897174,0.8454166932861301,0.022163407512076613,0.04730985300883644,0.20474868134967106,0.0858312214641095,0.10558606430047228,100,0.1,10,0.7,0.6,0.5,0.5,0.0,1
8,15,3240,2160,0.11319767599481927,0.9351828981462442,0.02515719050669455,0.03387958454526326,0.24818862580118073,0.1025041377499834,0.13068164190997247,100,0.02,10,0.7,0.8,0.0,2.0,0.0,1
60,10,2160,2160,0.14431703766091292,-5.199207773198822e-07,0.13201480282778139,0.1533352236709462,-0.10348992471223051,0.10434248300718552,0.12388697375609556,100,0.02,6,0.7,0.6,0.0,0.5,10,3
49,15,3240,2160,0.10165237014989711,0.9206014969775429,0.013114875341451953,0.0383540906401541,-0.45605851157164534,0.11802787486631885,0.14427047287679653,100,0.1,10,0.7,0.8,0.0,2.0,0.0,3
74,10,2160,2160,0.11851904932660746,-3.7630057752036095e-06,0.11664145684813186,0.13764176513508808,-0.20483274912961225,0.1256562065423468,0.14620315007054713,350,0.1,6,0.7,0.6,0.5,0.5,10,1
93,10,2160,2160,0.09873129182056566,-3.295768760125384e-07,0.09213257447264843,0.11259251683740035,-0.033509725549461855,0.10901874548878583,0.13167078868656273,700,0.3,6,0.9,0.6,0.0,2.0,10,3
77,15,3240,2160,0.08128123906902707,0.9649531844120919,0.010623893452149273,0.019924863353763585,-0.008365388625334536,0.1037604032375658,0.13082321609916223,700,0.1,10,0.9,0.6,0.5,2.0,0.0,2
45,10,2160,2160,0.1234459850541274,-4.634150670757009e-06,0.11734053656523966,0.13931631494205496,-0.48974251644876055,0.1648249821413058,0.1869418867528466,350,0.02,10,0.7,0.6,0.5,1.0,10,1
98,10,2160,2160,0.08086995744281097,0.93822614843686,0.010552341900205429,0.031768568222947,-0.4951338202693749,0.13090566509773535,0.15712171252000778,100,0.05,10,0.9,0.8,0.0,2.0,0.0,3
80,15,3240,2160,0.11228931758938143,0.7974554876130276,0.03170818500645579,0.06405482112626096,0.015109478167092294,0.12245988215550757,0.15295249138815817,100,0.05,6,0.9,0.6,0.0,0.5,0.0,2
57,5,1080,2160,0.10368959455938873,-9.444520942647472e-06,0.09161107894190351,0.11391939257037287,-0.2507545600839338,0.12470441475391404,0.1482879821608511,700,0.1,10,0.7,0.6,0.5,2.0,10,3
47,15,3240,2160,0.0824710210274113,0.9313243815490091,0.01841317079191849,0.028529822802262288,-0.2863973893458982,0.15501615400248248,0.17306085338595234,100,0.05,10,0.7,0.6,0.5,0.5,0.0,2
78,15,3240,2160,0.10726352494432394,0.926510338670269,0.016086359976188437,0.036111149844587916,-0.11411599887337176,0.1285661773434086,0.15621395648018066,700,0.1,6,0.7,0.6,0.5,0.5,0.0,1
70,10,2160,2160,0.10438786511974145,0.8394868122237776,0.030666089904994472,0.06305536481208025,-0.6424312801016059,0.1331594266233331,0.16905355999720947,100,0.1,10,0.7,0.8,0.5,2.0,0.0,2
24,15,3240,2160,0.08057462963869208,0.9998432351622325,0.000857103721449788,0.0013306594009285593,-0.1034582339062382,0.08887230879878298,0.11214380134859447,350,0.3,10,0.9,0.8,0.0,1.0,0.0,2
41,15,3240,2160,0.12073436582310623,-1.8183583849751273e-05,0.1168674481093162,0.13747352833273116,-0.00010792181699947889,0.09887368411323602,0.1162582525444274,350,0.3,6,0.7,0.6,0.0,2.0,10,2
8,20,4320,2160,0.1127908204992691,0.9972950648701189,0.0037327012566398337,0.006953981994290031,-0.12485143713661095,0.1353645117949296,0.15984818896915567,100,0.1,10,0.7,0.6,0.0,0.5,0.0,1
40,10,2160,2160,0.0979018259720541,0.8861914954367724,0.025464051911698992,0.04237673233242623,-0.008151588488217731,0.11476644811311969,0.1354020545207626,350,0.02,10,0.7,0.6,0.5,2.0,0.0,2
17,15,3240,2160,0.10857880407944813,0.9501779601760297,0.012837550101929269,0.032315663894584346,-0.07985773755138448,0.12169978481206677,0.1451638105693801,700,0.02,6,0.7,0.6,0.0,1.0,0.0,3
76,10,2160,2160,0.15014347444298295,-2.4556527720598353e-05,0.14079377809824045,0.15968990457009682,-0.01927892428536393,0.10102133603830116,0.12096548510484964,100,0.05,6,0.7,0.6,0.0,2.0,10,3
86,20,4320,2160,0.09405162004633043,0.9278338258722438,0.014466467280421374,0.035226545501956426,-0.03339381364865068,0.09662021490829734,0.13439816673739186,350,0.1,10,0.9,0.8,0.5,0.5,0.0,1
87,20,4320,2160,0.11401941380640301,-1.3734162851442022e-06,0.11112762536800778,0.13392121696758,-0.029384315980659048,0.09229305042630137,0.10848271544904022,100,0.02,10,0.7,0.8,0.5,2.0,10,2
29,15,3240,2160,0.12577027655296447,0.04256534658540578,0.11598394188522669,0.1362607087746214,-0.09049080135865561,0.10870226154035786,0.12918993619879313,100,0.05,6,0.7,0.6,0.5,1.0,10,1
34,15,3240,2160,0.09249475010864536,0.9616758992717948,0.01016960657291093,0.023476366230236734,-0.20848661793019896,0.13715495749849602,0.17355549157833827,350,0.3,6,0.7,0.8,0.5,1.0,0.0,1
10,5,1080,2160,0.10788708630698576,-2.884339712649897e-05,0.0967149961007666,0.11689404724771862,-0.10738582266898078,0.12672341475194746,0.15636699350927377,700,0.1,6,0.7,0.6,0.5,2.0,10,2
19,15,3240,2160,0.10714347186709246,0.8604335945138848,0.0340385072255362,0.049305748642361626,-0.8529627027404005,0.13014409283747122,0.15413118175594095,100,0.02,6,0.9,0.8,0.0,1.0,0.0,2
63,15,3240,2160,0.1334997665205964,0.8538776337804755,0.02909046617918596,0.060439143391248576,-0.2729017981241699,0.13795431104514622,0.1609510418137997,350,0.1,10,0.7,0.6,0.5,2.0,0.0,3
16,5,1080,2160,0.11880554542090767,-0.00019159952622738174,0.09978573476238972,0.11975345291384822,-0.0004966361959832799,0.11303057032619117,0.1318405929006489,350,0.3,10,0.7,0.8,0.0,1.0,10,2
18,10,2160,2160,0.11258493592187771,-6.345806505470009e-05,0.1111033660953956,0.1337213160766513,-0.0019367425164298346,0.11722760494666583,0.13567648107745756,100,0.3,6,0.7,0.8,0.0,1.0,10,1
99,10,2160,2160,0.08725997716959281,0.9953582626816467,0.00377374610596826,0.007223086306471584,-0.04487810302310269,0.111666145566144,0.1416964750027173,100,0.3,6,0.7,0.6,0.0,0.5,0.0,2
23,10,2160,2160,0.10830658379849809,-7.34134697255584e-06,0.09697658143972786,0.12076798566505614,-0.0006185620680858595,0.13980429971383976,0.1674313464441001,350,0.3,10,0.7,0.6,0.5,1.0,10,3
21,15,3240,2160,0.10408395236221502,0.9273574532382072,0.01800575872893016,0.036154434595482815,-0.009015334734542524,0.09155575403945011,0.11429700352756804,100,0.05,10,0.9,0.6,0.0,1.0,0.0,2
37,10,2160,2160,0.11634424486709186,-2.02450689834599e-06,0.10884464867326624,0.12686662117315703,-0.12894803139182742,0.08022741552104533,0.0967201218835658,100,0.05,6,0.7,0.6,0.5,2.0,10,2
41,5,1080,2160,0.07114514657346073,0.9827223878430582,0.008073984420818857,0.013945736719559268,0.0586129791511264,0.09166147184030217,0.11279360057782094,100,0.05,6,0.9,0.6,0.0,0.5,0.0,2
9,5,1080,2160,0.11246077164788673,-2.9397019092325394e-06,0.10037665841111676,0.11559364480901253,-0.023347679288044265,0.13277731190796557,0.15892920939194988,700,0.1,6,0.7,0.8,0.0,0.5,10,2
58,15,3240,2160,0.10988527871656595,0.86403886647957,0.02283277638357951,0.051116510505996575,0.04735210427020564,0.12285822061103573,0.14546227120391195,700,0.05,6,0.7,0.6,0.5,2.0,0.0,1
76,15,3240,2160,0.12158349531862409,0.912071014399961,0.02140103692449076,0.04387143277256324,-0.6455480021873796,0.12725874048832764,0.15369871161784035,100,0.3,6,0.7,0.6,0.0,2.0,0.0,1
31,15,3240,2160,0.12605196782817726,0.9064451376879381,0.020730517934143645,0.04603184837969665,-0.21010864015071173,0.10556349470014416,0.12995524674857908,350,0.02,10,0.7,0.6,0.0,1.0,0.0,3
17,10,2160,2160,0.10779800356779803,0.9427911681341107,0.015266657429870486,0.03545891854136161,-0.0865003887821576,0.11245476499782694,0.145609607346692,350,0.3,6,0.9,0.6,0.5,1.0,0.0,2
92,15,3240,2160,0.09757148710347813,0.8597794718467754,0.02503937108378324,0.04770127552617506,-0.1850134426134582,0.11241437190287891,0.13774749820487447,350,0.02,10,0.7,0.6,0.5,0.5,0.0,1
32,5,1080,2160,0.09683254095514215,0.9948184470867952,0.0041367700652689635,0.008636505821723973,-0.1629486410654848,0.11712485681701801,0.14248741704296033,700,0.02,6,0.7,0.6,0.0,0.5,0.0,3
85,15,3240,2160,0.09405429879870164,0.905840326050178,0.018864078895857502,0.03921767761507662,0.2893474084926356,0.08387261007441654,0.09930747477018133,350,0.1,10,0.7,0.6,0.5,1.0,0.0,1
66,15,3240,2160,0.10046382923830377,0.8312599596063811,0.02138931661759693,0.05363629649444661,-0.027296131780269572,0.13588895076582588,0.15889660045852863,350,0.05,10,0.7,0.6,0.5,2.0,0.0,2
18,5,1080,2160,0.10019895668235812,-1.410905241083782e-06,0.09555083191794053,0.11431580106846918,-0.003323768195917731,0.11732147515728407,0.13577036009775145,100,0.3,6,0.7,0.8,0.0,1.0,10,1
51,5,1080,2160,0.11756060426034909,0.8635214286119497,0.031020856110270414,0.0605695090114405,-0.7982500082383757,0.1433310797578796,0.1873159250509888,350,0.3,10,0.7,0.8,0.5,0.5,0.0,3
64,15,3240,2160,0.09453714321486587,0.9989125473278639,0.0018497414080789652,0.00408429662073097,-0.10988362388957307,0.14643420245948757,0.1747869327766848,700,0.05,10,0.9,0.6,0.0,2.0,0.0,2
30,5,1080,2160,0.10174108105714093,0.9988876910693876,0.001404409353299117,0.004360089638748062,0.12255999468230139,0.09377249703111282,0.1273591014245387,700,0.02,10,0.9,0.8,0.0,1.0,0.0,2
59,15,3240,2160,0.08910921315651356,0.8677850478905202,0.021409382713072814,0.04148991961466801,-0.16622577535509153,0.13551002070171106,0.1686763465740099,350,0.05,6,0.7,0.6,0.5,0.5,0.0,2
19,10,2160,2160,0.11536624046352126,0.954560131651349,0.015496731906094064,0.027763902057875833,-0.494824161997353,0.11602839355365166,0.1384370142089095,350,0.05,6,0.7,0.6,0.5,0.5,0.0,3
71,20,4320,2160,0.12277106085994019,0.05693795867261808,0.1190545977205222,0.14355554002545381,-0.09258578629386549,0.09482570081223157,0.11081416618861772,100,0.1,6,0.7,0.6,0.0,1.0,10,3
16,10,2160,2160,0.11618757276523979,0.9749977441595077,0.01030468366605871,0.022212763285652932,0.12063703150853367,0.10088537315461922,0.12360197702834295,100,0.1,6,0.9,0.8,0.0,1.0,0.0,1
11,5,1080,2160,0.09799736893432189,-1.4598353841988043e-05,0.09271077220909005,0.11400868475648392,-0.08677906205584174,0.1025134958996981,0.1261814440922761,350,0.1,6,0.7,0.8,0.5,0.5,10,1
44,15,3240,2160,0.12575530605630475,0.043243888881444925,0.11410517473204376,0.13764185359001777,-0.1056810954260019,0.0988802366985207,0.11496854282520667,100,0.02,6,0.7,0.8,0.0,2.0,10,2
49,5,1080,2160,0.08448729490750949,-5.109823653093315e-08,0.07623485307703791,0.09102325987006614,-0.1904360461089094,0.10214790532609089,0.13044909663704993,700,0.1,10,0.7,0.6,0.0,0.5,10,1
51,20,4320,2160,0.11851417405275752,0.06919266688998216,0.11015143218211303,0.13428326276852354,-0.0015486759085197033,0.11994208666101437,0.1397930873592188,700,0.3,10,0.9,0.8,0.5,1.0,10,3
38,15,3240,2160,0.10463719216360565,-6.138881319728284e-06,0.09780285586599358,0.11898938859967308,-0.09208260484945452,0.14761941529118633,0.17504876317485113,700,0.1,10,0.7,0.6,0.0,0.5,10,1
44,5,1080,2160,0.09302493168223319,0.95137763487273,0.01795133277699502,0.03068280881706379,0.06653630224299967,0.08684967289195347,0.10563620757189708,100,0.1,6,0.7,0.6,0.5,1.0,0.0,3
15,5,1080,2160,0.09990796771085772,-1.7398337273322184e-05,0.09088319489500506,0.11142578411703682,-0.029896885143388063,0.12274235042865711,0.14242324207355303,100,0.3,6,0.7,0.6,0.0,1.0,10,1
36,10,2160,2160,0.1259664768337304,0.8115838763729989,0.03168125012620732,0.06730948915981495,-0.15739387438700203,0.1472783363558684,0.17329776910782757,700,0.1,10,0.7,0.6,0.5,2.0,0.0,3
65,15,3240,2160,0.11301465894746339,-1.2070187770607532e-05,0.11270539104135009,0.13363676598303356,-0.03344614114925726,0.11232386646754956,0.1357834016256168,100,0.3,10,0.7,0.6,0.5,2.0,10,1
26,10,2160,2160,0.08041736531269836,0.9559685290501123,0.011750847723483218,0.022269943773121317,-0.008243856815246087,0.1049674863266243,0.13345169152171688,350,0.1,10,0.9,0.6,0.5,1.0,0.0,1
28,5,1080,2160,0.061426750155663824,0.9612734504907263,0.010336234625680198,0.0221386485729166,-0.8152698815144563,0.11382208343747309,0.1344815389802765,350,0.3,10,0.9,0.8,0.5,0.5,0.0,2
28,15,3240,2160,0.11184368645856238,0.9226722436245935,0.014178166328154933,0.038052501240456324,-0.007397190150338462,0.07735189846858675,0.10018263193764708,700,0.02,6,0.7,0.8,0.5,0.5,0.0,1
98,15,3240,2160,0.08650603875723797,0.877720369549112,0.018026534460421895,0.043467525756160745,0.10271512415533712,0.10036472681987207,0.12171983222069413,350,0.02,10,0.7,0.8,0.5,2.0,0.0,1
90,10,2160,2160,0.12155464685751291,-2.635426199493196e-07,0.11720544133731539,0.141745093004466,-0.08318059841208947,0.11021179303406986,0.1298677593386334,350,0.1,10,0.7,0.6,0.0,2.0,10,2
56,15,3240,2160,0.08504598413453389,0.861292404309228,0.020285047193477172,0.04415150414277278,-0.11792126547813964,0.1105781267014,0.13221926435454445,100,0.1,6,0.7,0.6,0.5,1.0,0.0,3
93,15,3240,2160,0.10203475371192453,-1.4284344407311522e-06,0.09581445153463519,0.11430165572601429,-1.0169502313805978e-05,0.10979158101171105,0.12951926204626685,100,0.05,10,0.7,0.6,0.5,0.5,10,2
53,15,3240,2160,0.0778558764599332,0.8766154761460142,0.022232248997254497,0.049297897562742644,-0.04007214980047524,0.11892031535457175,0.1496279762586093,100,0.1,10,0.9,0.8,0.5,0.5,0.0,2
72,15,3240,2160,0.11436160765881002,-3.077063735812402e-06,0.10594601949633613,0.127616387215972,-0.023650193837209343,0.10724379798776401,0.1286458070110553,700,0.02,6,0.7,0.6,0.5,0.5,10,3
59,5,1080,2160,0.0962240311748757,0.9251855570121913,0.022767277439267673,0.03242592799094682,-0.3688425996681859,0.14362673100210585,0.18274252619421988,100,0.05,6,0.7,0.8,0.5,1.0,0.0,3
4,5,1080,2160,0.1320039377764682,-6.462906124937717e-06,0.11845311756334143,0.14208567899824628,-0.003978309883553965,0.14561270533574358,0.16750511798402867,700,0.1,10,0.7,0.8,0.0,1.0,10,1
20,5,1080,2160,0.13782409738313595,-3.52260822449324e-05,0.12077914830326149,0.1432929488682234,-0.0209893970572117,0.08210486485672992,0.09733353227012055,350,0.3,10,0.7,0.6,0.0,1.0,10,1
83,15,3240,2160,0.12809374105294016,0.7043582185890821,0.05328290207399572,0.08383560745939637,0.1045722755085855,0.09784412540490718,0.11694933390114341,100,0.02,6,0.9,0.6,0.0,0.5,0.0,2
95,10,2160,2160,0.10401826912937315,-2.6146613913979877e-06,0.10181391331534398,0.11819120145697017,-0.0004202126266428241,0.0933931302554079,0.117132884007355,700,0.3,6,0.7,0.8,0.5,2.0,10,3
84,15,3240,2160,0.09736678135332995,-8.881233892754636e-07,0.0910848707069273,0.11919851646251794,-0.048378041065704425,0.1020695368370776,0.12619846812271437,700,0.3,6,0.7,0.8,0.5,2.0,10,3
79,15,3240,2160,0.09607102282931201,0.9118278016644318,0.017345523238002182,0.041567118560271905,-0.5078444863563927,0.1418891012639675,0.17463155402897373,350,0.05,6,0.9,0.8,0.5,1.0,0.0,1
21,5,1080,2160,0.1166181563737592,-5.3027977398478754e-05,0.10768875052397617,0.13440725886626834,-0.2332308839329149,0.10362016338639339,0.12635957534103914,100,0.3,6,0.7,0.6,0.5,0.5,10,3
27,10,2160,2160,0.10994703316915562,0.9035609589953401,0.022692609629871824,0.046613912560807436,-0.1757893886700621,0.12719126387742816,0.15240446192285606,350,0.3,10,0.7,0.6,0.5,1.0,0.0,3
62,20,4320,2160,0.07993018830896634,0.9333306262292653,0.01509756155423795,0.029660596774236672,0.05831920615735653,0.11403362639155488,0.14037945478606242,700,0.02,10,0.7,0.6,0.5,0.5,0.0,1
22,10,2160,2160,0.13098522852475533,0.6892738820716193,0.054605769165317355,0.0908001627204158,-0.8734310667868797,0.15390824374008127,0.1726986393630201,100,0.05,10,0.9,0.6,0.5,0.5,0.0,3
