n_train_catalysts,seed,mean_train_yield,test_mae
10.0,50.0,19.655059492467593,13.566952898311927
10.0,51.0,20.05334077586574,12.005419297401076
10.0,52.0,19.520986334800924,10.799866297610956
10.0,53.0,18.072503397879625,12.67307824775174
10.0,54.0,20.013153372050922,10.967600734170555
10.0,55.0,18.01823183596759,11.259220941084537
10.0,56.0,21.36633924255555,11.09109337337788
10.0,57.0,16.76270917628241,12.049682262077411
10.0,58.0,17.137499441495365,12.527699250124305
10.0,59.0,17.998492222027778,13.285132466289404
10.0,60.0,19.119171451657405,10.43164735925372
10.0,61.0,17.184162202842593,9.411617631968415
10.0,62.0,13.134822981643516,12.2179318167213
10.0,63.0,20.005943918407407,12.364622282378393
10.0,64.0,17.140860002023146,14.02238407193786
10.0,65.0,19.96437524513426,11.249239290094552
10.0,66.0,13.165706869273146,14.671842086421375
10.0,67.0,17.100657074310185,14.123205769345516
10.0,68.0,17.908499558870368,11.028239019916272
10.0,69.0,18.190128545759258,10.941834240174074
10.0,70.0,22.95386072975926,12.763645237603603
10.0,71.0,16.237764280759258,9.156242961932733
10.0,72.0,18.31617387494444,10.650036927637911
10.0,73.0,20.12559409300926,11.898956072750341
10.0,74.0,21.230761263333335,12.553458848325619
10.0,75.0,20.71810427696759,10.931640601367542
10.0,76.0,21.49070204799074,10.089745808963468
10.0,77.0,16.926613020356477,11.439305071551663
10.0,78.0,20.997591275875,12.794088468737383
10.0,79.0,18.09375116183333,12.426285366917128
10.0,80.0,20.483338081268517,13.106360553317456
10.0,81.0,18.025610324249996,13.05472774147338
10.0,82.0,19.772811655773147,10.84343076966035
10.0,83.0,25.33326131099074,12.225401112404896
10.0,84.0,13.840070261921294,10.208581138005357
10.0,85.0,18.792357198305552,10.271624959878704
10.0,86.0,16.98278058758796,10.582118356683488
10.0,87.0,19.086983392291668,9.38258634723534
10.0,88.0,19.561487783972222,10.88440371710939
10.0,89.0,22.062789278333334,12.009565502558642
10.0,90.0,22.09294929911574,11.02320734167485
10.0,91.0,25.14893514293055,13.016193288420304
10.0,92.0,17.075213831499997,10.625594359309721
10.0,93.0,15.619905618027776,10.902022169721578
10.0,94.0,21.226817088185182,12.643647253095097
10.0,95.0,15.822360571708332,9.34181510526165
10.0,96.0,23.479069313296293,13.526944062554904
10.0,97.0,17.715463614999997,12.101759272740741
10.0,98.0,18.204726358490742,10.965954836873765
10.0,99.0,15.981967043754628,12.057722344115124
15.0,0.0,20.621750814608024,11.097336410825347
15.0,1.0,19.660552739030862,13.427088653495758
15.0,2.0,19.16780797253395,13.387689772356145
15.0,3.0,19.22166234316358,11.21042484495772
15.0,4.0,22.38146583567901,14.527706380971193
15.0,5.0,17.33279673825617,10.300262522165637
15.0,6.0,19.83129780003704,10.774005370047872
15.0,7.0,23.052901457746913,13.561193618477853
15.0,8.0,19.876058059108022,13.08848833010784
15.0,9.0,17.416148940922838,13.305587612644574
15.0,10.0,20.575086874793207,12.553958691932731
15.0,11.0,16.12883379937654,10.049843056444468
15.0,12.0,18.657583236432096,12.477282932204286
15.0,13.0,17.624814921243825,9.64474279667582
15.0,14.0,22.56008747350308,13.766865498604208
15.0,15.0,22.743924113756172,12.584051935429441
15.0,16.0,21.324066918996913,11.554700340359753
15.0,17.0,21.04126858049074,11.861868697999169
15.0,18.0,18.675836453959874,11.875951979785716
15.0,19.0,22.093488005836416,11.58002788739043
15.0,20.0,22.873216407966048,10.14223840933472
15.0,21.0,16.50127200914506,10.052135692651678
15.0,22.0,21.26705562827469,12.561533350304044
15.0,23.0,19.889288534209875,14.090220522119226
15.0,24.0,14.634300897762342,9.22160599352562
15.0,25.0,17.45391318333333,10.026333568978396
15.0,26.0,16.21595116549691,10.83195729424563
15.0,27.0,20.772388282679014,11.995340084855979
15.0,28.0,21.10696449869753,8.976620346121285
15.0,29.0,18.772465379533948,10.885809873164066
15.0,30.0,15.672929822191357,11.31399147245316
15.0,31.0,17.58161024239197,10.034439604154937
15.0,32.0,18.713680756820985,11.290994852553698
15.0,33.0,17.220052274339505,9.535079844987763
15.0,34.0,17.698017588237654,14.073825606532116
15.0,35.0,14.498894581120368,13.090356978767044
15.0,36.0,22.26894167309568,14.296008434453313
15.0,37.0,19.1922935365,8.242457001585649
