model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,condition,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9,training_time,ranking_top_3_accuracy,ranking_spearman_corr,shap_Temp,shap_CT,shap_CH4/O2,shap_Ar_flow,shap_O2_flow,shap_CH4_flow,shap_Total_flow,shap_M1_mol%,shap_M2_mol%,shap_M3_mol%,shap_M1_atom_number,shap_M2_atom_number,shap_M3_atom_number,shap_M1_electronegativity,shap_M1_inverse_ionization,shap_M1_d_electron_count,shap_M1_ionic_radius,shap_M1_oxidation_state,shap_M2_electronegativity,shap_M2_inverse_ionization,shap_M2_d_electron_count,shap_M2_ionic_radius,shap_M2_oxidation_state,shap_M3_electronegativity,shap_M3_inverse_ionization,shap_M3_d_electron_count,shap_M3_ionic_radius,shap_M3_oxidation_state,shap_support_surface_area,shap_Support_ID,true_yield_max_test_catalyst_0,true_yield_max_test_catalyst_1,true_yield_max_test_catalyst_2,true_yield_max_test_catalyst_3,true_yield_max_test_catalyst_4,true_yield_max_test_catalyst_5,true_yield_max_test_catalyst_6,true_yield_max_test_catalyst_7,true_yield_max_test_catalyst_8,true_yield_max_test_catalyst_9,pred_yield_max_test_catalyst_0,pred_yield_max_test_catalyst_1,pred_yield_max_test_catalyst_2,pred_yield_max_test_catalyst_3,pred_yield_max_test_catalyst_4,pred_yield_max_test_catalyst_5,pred_yield_max_test_catalyst_6,pred_yield_max_test_catalyst_7,pred_yield_max_test_catalyst_8,pred_yield_max_test_catalyst_9
xgboost,all,yes,30,0,10,266,0.8605088607459244,1.4058849012530237,3.59291674753694,775,BN,Blank,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZSM-5,Na/SiO2,Nb2O5,SiCnf,Ti-Na2WO4/SiO2,TiO2,1.4169572262631522,1.1151238137483597,1.3613231853202536,1.931646584316536,2.5969119690965723,0.9009144192713278,1.2595635902219349,0.7115465780471762,1.875018268691169,0.8898433775537544,267.07506823539734,1.0,0.7333333333333332,2.448006,0.04778509,0.37856483,0.27507782,0.1648427,0.16396444,0.012136731,0.20784037,0.18513547,0.1622946,0.18567115,0.17956397,0.15973014,0.05549367,0.2957311,0.039407402,0.19262344,0.05077967,0.0626797,0.2966522,0.039581664,0.18055157,0.050955668,0.059576944,0.31154254,0.04042144,0.20435373,0.053753614,0.37545657,0.44134578,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,267,0.888073731126273,0.9751734381469864,1.849308091973157,775,Al2O3,CeO2,MgO,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,SiCnf,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,ZrO2,1.014677587846915,0.7982874092790815,0.4265598850780063,1.6239111963907875,0.7481211893646804,0.8506359838556361,0.4522394031369024,1.1256312139387483,1.5391234388174837,1.172547073761622,460.4712147712708,1.0,0.9757575757575756,2.2427242,0.061380144,0.36381173,0.2612225,0.19322586,0.18003832,0.01403347,0.088428885,0.040449142,0.043499723,0.11573172,0.12271761,0.114947364,0.047462747,0.241599,0.07914263,0.20905021,0.040414203,0.05892962,0.22771476,0.05400804,0.20948847,0.03804124,0.06527221,0.22456616,0.056293786,0.20154567,0.05555673,0.33699194,0.27331463,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,268,0.7076257502117228,1.369482502024483,3.3092138298649565,775,Al2O3,CeO2,Mn-CaWO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Pd-Na2WO4/SiO2,Y-Na2WO4/SiO2,ZSM-5,Zr-Na2WO4/SiO2,0.92924569543865,1.323211681842804,0.9433673390194222,1.4777671572014135,1.4719811132881375,1.6788493288887871,2.6233570259588737,1.2574673038941842,0.6849759123060439,1.3046024624065116,258.45037722587585,1.0,0.9757575757575756,2.3432953,0.056705464,0.3743775,0.3299039,0.17280602,0.1806972,0.03264031,0.036984604,0.04493893,0.069200985,0.2466531,0.26396948,0.25677574,0.05074449,0.21270669,0.038802054,0.21741146,0.05732633,0.06438144,0.19031057,0.038771138,0.3063138,0.059045002,0.07367723,0.21916881,0.035892665,0.3012668,0.058263186,0.44138914,0.39721668,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,269,0.8510781625241894,1.1030153094464914,1.9869604516269843,775,CeO2,MgO,Mn-Na2WO4/SiCnf,Mn-ZnMoO4/SiO2,Na/SiO2,Nd-Na2WO4/SiO2,Ni-Na2WO4/SiO2,TiO2,V-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.2383135592937469,0.7189583230018616,1.5023346930963024,1.1455716993190626,0.8587105281923519,0.8270003570892192,1.5609587936931186,0.7144230531983905,0.9626673966218476,1.501214690959012,308.2261226177216,1.0,0.9151515151515152,2.3317769,0.054449406,0.36129996,0.4087094,0.26483914,0.22360621,0.008790492,0.10237696,0.07415569,0.076029256,0.20614038,0.19444296,0.19857395,0.13082215,0.3292778,0.045721196,0.19982803,0.09881854,0.128596,0.29639843,0.05617341,0.23720436,0.08125724,0.12868126,0.31570816,0.05120413,0.20703545,0.085131325,0.096538685,0.12233839,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,260,0.732189872710974,1.629034436788824,3.9169194354365207,800,Blank,CeO2,Fe-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/Nb2O5,Na2WO4/SiO2,1.3239910064803229,1.062756000889672,1.756116767636052,1.8682621046128096,1.1306582997463368,1.426597056565461,2.265499804461444,1.467131574948629,2.457869476300699,1.5314622762468126,370.0359487533569,0.6666666666666666,0.8424242424242423,2.2556446,0.07049478,0.21949154,0.41380808,0.23906574,0.32042542,0.03221162,0.06856113,0.07045837,0.09193877,0.15605864,0.1880599,0.2451416,0.11263128,0.26851338,0.040121745,0.3039851,0.09421214,0.11110313,0.2543452,0.046734802,0.29758877,0.09859705,0.12059289,0.19027318,0.038265053,0.297912,0.08253419,0.34208,0.5082308,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,261,0.7506188055752467,1.560980585045285,4.231681476207689,800,Mn-FeMoO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2WO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/TiO2,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,0.7134112605342159,0.8016677281591629,2.2576834240666144,1.616200154269183,0.736676212505058,1.544099324941635,3.0705495595048977,1.315675282831545,2.239656940566169,1.3141859630743662,281.5473415851593,0.6666666666666666,0.9151515151515152,2.266263,0.058825154,0.33195394,0.30240074,0.1574959,0.20599905,0.022754898,0.06845849,0.050515436,0.080942884,0.19938502,0.22124779,0.2267929,0.06374802,0.25162745,0.031162199,0.28169134,0.032596722,0.07137285,0.21559648,0.0299263,0.2984247,0.041834246,0.076113164,0.23036624,0.022394858,0.3087163,0.037153017,0.34982538,0.34646916,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,262,0.7875782389678853,1.785699231242692,4.995868382064184,800,Al2O3,Blank,Ce-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.8874077447255453,1.3952771555052863,1.5479076812002392,1.9758324678738917,0.9407922721129875,2.297897112546144,1.869199257691701,3.655259468290541,1.7543205773388897,1.5330985751416948,338.9160530567169,1.0,0.9757575757575756,2.6000705,0.058679093,0.25306678,0.37922683,0.13447955,0.26837918,0.011187609,0.06269588,0.051665682,0.037811384,0.23286916,0.20392531,0.21863952,0.13675936,0.2767754,0.044842146,0.2574131,0.055378817,0.12111446,0.252316,0.036352947,0.30161166,0.045801304,0.12792394,0.25598618,0.04569081,0.2529332,0.04191993,0.26159582,0.22176206,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,263,0.8239264297908373,1.3208050699719678,2.9302700468552025,800,BN,Eu-Na2WO4/SiO2,MgO,Mn-BaWO4/SiO2,Mn-CaWO4/SiO2,Mn-Na2WO4/CeO2,Mn-ZnMoO4/SiO2,Ti-Na2WO4/SiO2,WOx/SiO2,Y-Na2WO4/SiO2,1.884290080070496,1.1174739673402572,0.5305930685997009,0.8330058394538031,0.9737891805171968,2.2993713773621454,0.6903405183332938,2.5846288225385883,0.9105332424905566,1.3840246030136392,434.8034114837647,1.0,0.9393939393939392,2.1200712,0.049032193,0.2984258,0.31829193,0.18885349,0.2246927,0.018575404,0.078891784,0.050205678,0.05525328,0.14915822,0.15809795,0.17676106,0.06346334,0.26662886,0.036478207,0.40284312,0.05001518,0.07277607,0.2508507,0.04104368,0.42882672,0.038104318,0.075170234,0.21077557,0.042089358,0.43405172,0.050005544,0.19112591,0.088433914,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,264,0.7252372184607498,1.374465287781976,3.361954221328157,800,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,MgO,Mn-BaWO4/SiO2,Mn-CaWO4/SiO2,Mn-WOx/SiO2,Na2WO4/SiO2,SiC,Zn-Na2WO4/SiO2,1.8808244723081589,1.967701001167297,1.4948579688425416,0.4691425612237718,1.9161233388494563,2.1360318186713587,0.6732538959715102,1.648746934555195,0.597028661833869,0.9609422243965996,435.8252837657929,0.6666666666666666,0.8545454545454544,2.2546575,0.06888353,0.3173133,0.3378865,0.17156303,0.23361945,0.014310721,0.07494649,0.11039925,0.053639933,0.21234424,0.2380046,0.23918316,0.06775485,0.18396878,0.10123162,0.40430775,0.06941787,0.06496283,0.17937927,0.09332764,0.41860572,0.07242561,0.06887789,0.21891819,0.062258996,0.48542988,0.06359785,0.081012614,0.13318469,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,265,0.8276527077147505,1.3527362232296556,3.059663789873515,800,Blank,CeO2,Hf-Na2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiC,Mn-Na2WO4/TiO2,Mn-ZnMoO4/SiO2,Na/SiO2,SiCnf,Zn-Na2WO4/SiO2,1.3762798982196385,1.0352397865719265,1.558544307196582,1.8402980163362288,1.8191584007828323,2.260173973683958,0.7424033238269665,1.2852959278777794,0.5294327187538147,1.0805358790468285,396.79997634887695,0.6666666666666666,0.9665698144513026,2.380036,0.05177793,0.31654197,0.35129645,0.16299576,0.2277175,0.031109655,0.14141716,0.09400641,0.09669976,0.14156514,0.1287275,0.14034642,0.052526984,0.12406785,0.05960618,0.23323926,0.027792053,0.053597268,0.14790155,0.054142676,0.23876251,0.035501532,0.057251964,0.1510222,0.052575216,0.19280232,0.03250096,0.5556321,0.28544682,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,266,0.8218709762969992,1.663510484808711,4.268310328079665,800,BN,Blank,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZSM-5,Na/SiO2,Nb2O5,SiCnf,Ti-Na2WO4/SiO2,TiO2,1.7475370755460529,1.5519779059622023,1.46460422401075,2.155388671115593,2.2476503441951894,1.276372258619026,1.2871878168318007,1.077358155147069,2.507758334742652,1.3192700619167752,284.4578006267548,1.0,0.7212121212121211,2.5896413,0.08008912,0.30139768,0.48573744,0.1684471,0.26692328,0.021489343,0.17053775,0.11299404,0.10815993,0.1520501,0.17173134,0.1297669,0.106935516,0.3189519,0.037918527,0.2524989,0.06868783,0.087495975,0.39011133,0.041843172,0.2151432,0.07148928,0.07350537,0.3731395,0.038584545,0.2539737,0.07172623,0.44321215,0.5236527,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,267,0.8364853421896754,1.143632663285291,2.6939284085158786,800,Al2O3,CeO2,MgO,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,SiCnf,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,ZrO2,0.9025563151306576,0.7337674236297607,0.6818699909581079,2.045183572680862,1.555481795381617,0.6870029525845138,0.4908282050821516,1.2754909407650985,2.5892775698061343,0.4748678668340045,481.2026972770691,1.0,1.0,2.3718584,0.06522644,0.2859148,0.38018897,0.21457152,0.25140402,0.019387394,0.12411524,0.04309002,0.070090555,0.09696575,0.11259509,0.124989815,0.06311364,0.2067524,0.057135846,0.24042596,0.029491888,0.062789835,0.19653606,0.056834213,0.2764118,0.033438303,0.054307945,0.19247116,0.060123473,0.2537653,0.04394393,0.31591997,0.2552251,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,268,0.7701014622673478,1.3189561985333762,2.83823878198348,800,Al2O3,CeO2,Mn-CaWO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Pd-Na2WO4/SiO2,Y-Na2WO4/SiO2,ZSM-5,Zr-Na2WO4/SiO2,1.0894696851571402,1.5891320504082571,1.119823392453017,0.5205480192325733,1.294766243033939,1.895486905309889,2.196804904672834,1.425994577407837,0.7680903840065002,1.2894458236517727,273.01242995262146,1.0,0.9878787878787878,2.3734095,0.052770633,0.32557037,0.31870747,0.1474583,0.20266464,0.0063839136,0.038759604,0.03869034,0.034817424,0.21903057,0.239696,0.21608385,0.07009623,0.25519234,0.0449818,0.30007365,0.044319157,0.054288637,0.2397453,0.05312529,0.29715255,0.040274277,0.06481307,0.27227494,0.05018931,0.27830803,0.0372956,0.44865775,0.48513114,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,269,0.7763734907204369,1.374077987734918,3.0822576633210965,800,CeO2,MgO,Mn-Na2WO4/SiCnf,Mn-ZnMoO4/SiO2,Na/SiO2,Nd-Na2WO4/SiO2,Ni-Na2WO4/SiO2,TiO2,V-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.574251401954227,0.7637493235535092,1.195105478145458,1.10827362091453,1.2787990970964789,0.822353052828047,2.7229112234822024,0.9709080227216086,2.0217151199667542,1.2827135366863671,316.4455146789551,1.0,0.8424242424242423,2.5188878,0.057425212,0.30020288,0.46729246,0.19770858,0.30649337,0.01159838,0.10094545,0.068473406,0.08209085,0.24461545,0.21473119,0.25881773,0.17235793,0.2394218,0.046984084,0.19365571,0.08358483,0.14276782,0.27647722,0.05412787,0.21473792,0.06813078,0.14300223,0.30601877,0.05733352,0.23757735,0.07504542,0.10642542,0.20359671,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,260,0.3110499914200108,1.6134837615494098,4.397463031264765,850,Blank,CeO2,Fe-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/Nb2O5,Na2WO4/SiO2,0.9836569915877448,2.440654349327088,1.6687506386968824,1.1641562445337574,1.3294514549440808,0.8662424201435512,4.035575719497822,0.7617865137259165,0.974244086654098,1.9103191963831585,379.4013388156891,0.6666666666666666,0.8545454545454544,0.59137154,0.09418313,0.1711245,0.19698156,0.24855693,0.10358731,0.065798536,0.046370067,0.03375352,0.048204005,0.10694671,0.13559978,0.16378534,0.063248895,0.1974555,0.05233666,0.24400531,0.06834645,0.06421746,0.20901789,0.063050956,0.19919,0.041373003,0.05934571,0.17210525,0.040662717,0.23085296,0.053489555,0.19138435,0.30946255,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,261,0.4475208693429118,1.567451051994606,4.59764175166516,850,Mn-FeMoO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2WO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/TiO2,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,2.2079666130189546,1.5749884315773293,1.1706753897666933,2.1583206771921226,0.5739634792893021,1.4637744891643525,2.265124365930204,1.1918756674837183,1.470760283558457,1.5970611229649296,294.057879447937,0.6666666666666666,0.4909090909090908,0.6461054,0.11317555,0.22311965,0.16728199,0.15687247,0.1168068,0.04481669,0.033334572,0.029188098,0.033549,0.18259184,0.18798591,0.16037071,0.095939025,0.116750665,0.026388992,0.19440773,0.02839497,0.09996939,0.12855496,0.030359525,0.18236881,0.045450296,0.085866906,0.12889576,0.05436339,0.16836387,0.03311204,0.21807104,0.21852095,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,262,0.3734598823352389,1.597062835896457,4.231250340558607,850,Al2O3,Blank,Ce-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.7394959346453348,1.07669391963217,0.7203039328257241,4.030878933888895,1.7166351019011603,1.1694112944602968,1.5300476172235278,1.4043651435993338,1.5854485674699148,1.9973479133182104,348.3977899551392,0.6666666666666666,0.8545454545454544,0.6006013,0.17575048,0.23000845,0.28447104,0.08967679,0.055579554,0.022675818,0.07424974,0.06362584,0.031665105,0.1751096,0.15329097,0.14698549,0.10689137,0.24759921,0.0179049,0.13852417,0.028848602,0.119149365,0.21572967,0.032251,0.17319979,0.030529555,0.1401041,0.25180954,0.030330852,0.17156714,0.026633156,0.14371113,0.23847197,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,263,0.5345099944728111,1.793785850904606,4.68556254138014,850,BN,Eu-Na2WO4/SiO2,MgO,Mn-BaWO4/SiO2,Mn-CaWO4/SiO2,Mn-Na2WO4/CeO2,Mn-ZnMoO4/SiO2,Ti-Na2WO4/SiO2,WOx/SiO2,Y-Na2WO4/SiO2,2.06831753121482,2.6254016440003007,0.875211082034641,1.2721243098047046,1.6224619678214744,1.4600370954584192,2.47853750012539,1.9239594073648807,1.1899526342197702,2.42185533700166,433.7013971805573,0.6666666666666666,0.6606060606060605,0.6047815,0.15638982,0.27092037,0.26017612,0.09152404,0.050331764,0.030396271,0.07045166,0.06334272,0.06295225,0.12286583,0.12695731,0.12009108,0.10283301,0.21811837,0.024499409,0.25282276,0.013794337,0.12086714,0.23597427,0.01636365,0.23514022,0.02646504,0.12082611,0.25984734,0.020793088,0.2332265,0.018479435,0.14514728,0.10914868,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,264,0.2885441688546947,1.7373663400698591,5.060966825363347,850,BN,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,MgO,Mn-BaWO4/SiO2,Mn-CaWO4/SiO2,Mn-WOx/SiO2,Na2WO4/SiO2,SiC,Zn-Na2WO4/SiO2,2.19760733127594,2.7425194109810724,1.6591709603203666,1.3371118023660449,1.402030943632126,1.578829255744263,1.2976706055358609,1.6338152218748023,2.281752545038859,1.2431553239292568,406.03105998039246,0.6666666666666666,0.8424242424242423,0.6019589,0.106356286,0.27321646,0.14110179,0.19685255,0.06767047,0.038245838,0.049302883,0.04961539,0.03376506,0.12840687,0.1254122,0.12961367,0.07042695,0.1208165,0.07172594,0.3200233,0.04159059,0.06184339,0.13556609,0.074147776,0.32987502,0.036483414,0.07043358,0.14421372,0.05957244,0.32958227,0.039504904,0.051143907,0.04370288,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,265,0.5940271605419691,1.5065201618362354,4.0419319959622175,850,Blank,CeO2,Hf-Na2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiC,Mn-Na2WO4/TiO2,Mn-ZnMoO4/SiO2,Na/SiO2,SiCnf,Zn-Na2WO4/SiO2,1.3351662357648213,1.1969492885801527,1.482118573365388,0.5073973076431838,0.7886344697740343,2.254082444332264,2.466621507317932,1.3424700495048805,2.648269104427761,1.043492637651938,391.2257640361786,0.3333333333333333,0.6121212121212121,0.72868466,0.103862084,0.26954174,0.20854086,0.14043288,0.052481327,0.05777404,0.13874015,0.08247655,0.08643237,0.13444833,0.09387811,0.11452788,0.07392497,0.10941679,0.06705003,0.1687953,0.022396281,0.06678087,0.1670784,0.042479984,0.1566695,0.0196729,0.07254675,0.14899725,0.044170275,0.17394947,0.025769025,0.29969218,0.34050202,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,266,0.4881691242492677,1.7223987908495797,4.405546532874316,850,BN,Blank,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZSM-5,Na/SiO2,Nb2O5,SiCnf,Ti-Na2WO4/SiO2,TiO2,2.133138697942098,1.9638391190105016,0.9594313237402174,1.5675800442695618,0.6095187647254379,1.7062854437033337,1.9496973843044705,3.1364949022399053,1.985354557390566,1.2126476711697047,278.0239496231079,1.0,0.6848484848484848,0.58819383,0.12864959,0.25311837,0.16486266,0.12266188,0.07240023,0.050747704,0.08728709,0.07259694,0.07740304,0.08366417,0.0942859,0.11010066,0.068938345,0.2207668,0.021548297,0.18607515,0.014559125,0.06562687,0.24010137,0.020027686,0.18475603,0.0146034,0.06854213,0.1888781,0.020584086,0.18603463,0.023874667,0.2467694,0.26833442,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,267,0.5611880794482778,1.3549799892902374,3.24281801766252,850,Al2O3,CeO2,MgO,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,SiCnf,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,ZrO2,0.7131811210844252,0.7054882330364651,0.6467517534891765,1.3594564221523426,1.09454315216453,2.264276178015603,2.9662172537379794,1.4403584047600075,1.4178724973290056,0.9416548771328396,475.92833042144775,0.6666666666666666,0.7939393939393938,0.69697917,0.16301624,0.22878219,0.3084907,0.16863237,0.12883613,0.036207493,0.070934564,0.054439582,0.046338253,0.11540938,0.131229,0.13463368,0.102055,0.18728723,0.06724864,0.17641303,0.028187068,0.1155399,0.1559236,0.06303041,0.16738372,0.02255992,0.10262565,0.12019812,0.048622232,0.17840353,0.03505631,0.2428745,0.18361627,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,268,0.5177817186240699,1.2898806813293031,3.049627798466364,850,Al2O3,CeO2,Mn-CaWO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Pd-Na2WO4/SiO2,Y-Na2WO4/SiO2,ZSM-5,Zr-Na2WO4/SiO2,0.7673304200172425,0.6601662002669441,1.159884633311519,0.7694353054187916,0.7691119447460881,1.0295614664642898,3.576498998624307,1.8824996572070647,1.208248728381263,1.0760694588555229,274.0275468826294,0.6666666666666666,0.7454545454545454,0.61017454,0.112518735,0.26706722,0.28772694,0.17624849,0.052140746,0.02507733,0.04051137,0.05254358,0.043309838,0.109228544,0.13234651,0.12615325,0.05130262,0.17270777,0.054137666,0.23168853,0.04536346,0.055410735,0.1848497,0.034814313,0.2123042,0.03394251,0.057711944,0.17432134,0.047097318,0.25242698,0.028891183,0.1939056,0.30607247,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,269,0.4171558418471186,1.5258885476412596,3.450090688751419,850,CeO2,MgO,Mn-Na2WO4/SiCnf,Mn-ZnMoO4/SiO2,Na/SiO2,Nd-Na2WO4/SiO2,Ni-Na2WO4/SiO2,TiO2,V-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.7191593217849732,1.0416405182414588,0.7352369745572407,2.35433334686138,1.2100041838486988,1.193145879727823,2.6361746392426664,1.4377288060718112,1.6669111405920098,1.2645506654845344,321.1543436050415,0.6666666666666666,0.7575757575757575,0.72525734,0.16773546,0.25217986,0.27881077,0.12886778,0.10826567,0.057903714,0.09739552,0.07495605,0.08899031,0.13989522,0.12958483,0.14291134,0.071174316,0.14104731,0.078733064,0.21475145,0.019087682,0.07984357,0.12817632,0.06963221,0.2418955,0.025055243,0.084349625,0.12551108,0.090195015,0.2118798,0.019838298,0.0831933,0.11770235,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,260,0.4642628489866233,0.7990528399613168,0.8496808477713687,900,Blank,CeO2,Fe-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/Nb2O5,Na2WO4/SiO2,1.00479853298929,0.7057545057932536,1.0182821649975249,0.4697352519741765,1.0900529816415574,0.5804824057773307,1.305855759514703,0.3677796416150199,0.541480507320828,0.906306647989485,383.5647716522217,0.3333333333333333,0.5272727272727272,1.7442528,0.06823893,0.22045399,0.06969689,0.18873231,0.0850585,0.013292066,0.07316135,0.116095394,0.04736184,0.05914666,0.04636454,0.074700154,0.08358705,0.10701575,0.036642537,0.18436077,0.019868668,0.07443903,0.09935118,0.043627102,0.17115945,0.010915943,0.07337794,0.100385115,0.034950446,0.1699878,0.010154373,0.13110484,0.20930368,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,261,-0.4587264665805419,0.9288281135868144,1.3940765695099486,900,Mn-FeMoO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2WO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/TiO2,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,0.8531768257529646,2.2182962853820234,0.2833779123094346,0.5232811273468866,1.666414799116276,0.4171447464713343,1.0365408515930177,0.3649942992351673,1.0603154369636818,0.8647388516973566,297.47344851493835,0.6666666666666666,0.6808542089216723,1.7741022,0.057710666,0.24954842,0.06612266,0.10919569,0.06388289,0.022576824,0.039378367,0.021926478,0.02685505,0.06278943,0.06250723,0.07597894,0.05707929,0.12040565,0.011913189,0.13502395,0.0039734617,0.050783455,0.12182414,0.010911155,0.12907289,0.004436262,0.05787924,0.11723959,0.01073184,0.13545592,0.0058147237,0.1686854,0.27186453,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,30,0,10,262,0.0523832275428249,1.0704196159133206,1.9624077281407224,900,Al2O3,Blank,Ce-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/SiO2,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.4505487619505988,1.0440725917286344,0.6608920882366321,0.9036734276789206,1.032267473141352,1.7872751205055804,0.6566286590364245,0.3334934677901092,0.7932186575289125,3.04212591153604,357.5900857448578,0.3333333333333333,0.4545454545454545,1.6441085,0.0481694,0.20635076,0.055757694,0.13251063,0.041622344,0.028592447,0.028062161,0.019919712,0.036052253,0.053975888,0.07434198,0.053667825,0.05210292,0.11958007,0.017457463,0.13400628,0.010960741,0.051492125,0.09461039,0.02129899,0.11533865,0.007225794,0.05546912,0.14387651,0.017661363,0.11298133,0.012402765,0.18314925,0.054265905,,,,,,,,,,,,,,,,,,,,
