seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
66,49,10584,2160,0.07191322800136557,0.9367000991242135,0.012747987864056398,0.030081450856398233,0.2788338480679686,0.0897732097911073,0.11662512774570427,700,0.1,6,0.7,0.6,0.5,2.0,0.0,2
41,49,10584,2160,0.07953543771882439,0.9252401257559442,0.013467688673325645,0.033170912323010025,0.4437252409882817,0.07667831796595401,0.1017441749816763,700,0.05,6,0.9,0.6,0.5,0.5,0.0,1
47,49,10584,2160,0.07242299709832026,0.9311462662629754,0.013574142627976252,0.03082034788337269,0.15581354437061778,0.10787746360064608,0.12624738878482095,350,0.02,10,0.7,0.8,0.5,0.5,0.0,2
7,49,10584,2160,0.07435692996764338,0.8644632234889407,0.021545378394973475,0.04555375421075021,0.24493914086580726,0.09102492758124593,0.10621284961255661,100,0.05,6,0.7,0.8,0.0,1.0,0.0,2
97,49,10584,2160,0.0735396717200972,0.9171849750619282,0.014325449380969609,0.03621739231960324,0.19461535144105357,0.08301138491880813,0.1004741168033732,350,0.1,6,0.9,0.8,0.5,0.5,0.0,1
69,49,10584,2160,0.06913804262939649,0.8659005750309415,0.021649185917026553,0.04584745218865275,0.309533025584663,0.07888975233054525,0.09808077245209676,100,0.05,6,0.7,0.8,0.0,1.0,0.0,3
79,49,10584,2160,0.07797089792983136,0.8862422902360197,0.01722511589205577,0.04107795675239094,0.39600538591531254,0.08243361623595662,0.10458427618963331,700,0.02,6,0.9,0.6,0.5,1.0,0.0,1
80,49,10584,2160,0.07962967943802765,0.9302223873134298,0.013066299842630106,0.03361885609098425,0.2953616364468111,0.07318634839424162,0.08654202597471203,700,0.02,10,0.9,0.8,0.5,0.5,0.0,3
1,49,10584,2160,0.07984458482699433,0.9028291987540213,0.016706544172994674,0.03739728829732649,0.4477898473452653,0.08259119499506974,0.10534697484097355,350,0.02,6,0.7,0.8,0.0,0.5,0.0,1
64,49,10584,2160,0.07978197814165704,0.8507445579902773,0.022948752218443034,0.04835521973429755,0.501004009224548,0.06476583330034878,0.08356834363136362,350,0.02,6,0.9,0.6,0.5,1.0,0.0,3
82,49,10584,2160,0.07849229088866132,0.8756815467531799,0.02023997267524949,0.04455468301007798,0.3380503063620697,0.06871568660733773,0.08678198707098961,350,0.02,6,0.9,0.6,0.0,1.0,0.0,3
96,49,10584,2160,0.07440123183001031,0.8423793902769336,0.024439122901281002,0.04923658775508334,0.5205106903344026,0.0683300339857852,0.08539109455639926,100,0.05,6,0.9,0.8,0.5,2.0,0.0,2
94,49,10584,2160,0.07678488954673346,0.9557291872614205,0.009823748243157111,0.025421037465560563,0.4088117243594639,0.07569378316055062,0.1033941238355296,350,0.02,10,0.9,0.6,0.0,2.0,0.0,1
85,49,10584,2160,0.07979909154680635,0.8875132691097448,0.01843233607981367,0.04228539114974008,0.501066315173222,0.0643645711005117,0.07742202235948097,350,0.05,6,0.7,0.6,0.5,1.0,0.0,3
74,49,10584,2160,0.07663772569152269,0.9323439146571825,0.012991926028797536,0.032070096589397815,0.3359514011990794,0.07743005993873445,0.10405280426004164,700,0.05,6,0.9,0.8,0.5,1.0,0.0,3
83,49,10584,2160,0.07344140103531795,0.9396872906432161,0.011729779828284988,0.030226864779063674,0.26440891663797195,0.08652483388666965,0.10931264916929653,700,0.1,6,0.9,0.8,0.5,1.0,0.0,2
6,49,10584,2160,0.07343937178196004,0.9418586350997131,0.011284629539666753,0.029533025893614992,0.27073679745414725,0.09371315402766708,0.11180334884063005,700,0.05,10,0.7,0.8,0.5,2.0,0.0,3
39,49,10584,2160,0.0721892269308904,0.9471866619655251,0.011001890066182162,0.027566754028458967,0.35691953063232507,0.08743612089889126,0.11405414316618605,350,0.1,10,0.7,0.8,0.5,1.0,0.0,2
53,49,10584,2160,0.0769905054693469,0.8460774287073118,0.02500174429879233,0.04967100444649183,0.5179505994436993,0.060360411193719314,0.07650478643611083,100,0.05,6,0.7,0.8,0.5,1.0,0.0,1
14,49,10584,2160,0.07740021154662091,0.8656047577109081,0.021275188687098535,0.04509141388968909,0.6502424008139824,0.05487009264542709,0.07437276338466445,350,0.02,6,0.7,0.8,0.5,1.0,0.0,3
55,49,10584,2160,0.07495092752960739,0.8541672073827178,0.024131568332825704,0.04699895342357709,0.4108385246335544,0.07428756661499876,0.09882325207073743,100,0.05,6,0.9,0.8,0.5,1.0,0.0,1
59,49,10584,2160,0.0742557371730805,0.9093593187705369,0.015918290444641978,0.03676103316131408,0.3574905475067611,0.08252641053952224,0.10584356506504931,700,0.02,6,0.9,0.8,0.5,0.5,0.0,1
67,49,10584,2160,0.08096726763117193,0.9010366525885461,0.0161924175633936,0.03953724816993085,0.58662249526451,0.057027882837169655,0.07442054620920338,350,0.05,6,0.9,0.8,0.5,2.0,0.0,1
