model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,283,0.2931831672124044,2.2007347393715406,8.171559885980272,BEA,Blank,Mn-Na2WO4/MgO,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.7263232110361396,1.5940361593998278,2.1904392084368958,2.7422344582610663,2.462541689544364,3.465173262755076,2.18526576227612,2.450543021394147,3.251476804503688,0.9393138161080856
xgboost_old_script,base+atom_numbers+support,no,20,0,10,283,0.3171808348762913,2.1704089492717418,7.894121136161714,BEA,Blank,Mn-Na2WO4/MgO,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.7233868542948255,1.5878886672302528,2.0731419532387343,2.405012851931431,2.557235719429122,2.249969197312991,2.106696682969729,2.529697139947503,4.066743805607159,1.4043166207556648
xgboost_old_script,base+descriptors,yes,20,0,10,283,0.2406307125186509,2.2705595196690243,8.779122568085102,BEA,Blank,Mn-Na2WO4/MgO,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.7277483680628722,1.6159643328355418,2.131378816454499,3.336758751725709,2.9442882533426635,2.369890199005604,2.95766669265374,2.52721610934922,3.057353603221752,1.0373300700386363
xgboost_old_script,base+descriptors,no,20,0,10,283,0.1165517511527567,2.389720593584253,10.213608302377637,BEA,Blank,Mn-Na2WO4/MgO,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.7134786957523062,1.6645837199494795,2.2061360450364926,3.487294924827637,3.210823896019547,1.4150112862940187,3.340867555056595,3.2666018445310354,3.5686033411048075,1.0238046272706105
xgboost_old_script,all,yes,20,0,10,283,0.264132900445822,2.24098008648451,8.507412094890764,BEA,Blank,Mn-Na2WO4/MgO,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.7793661905680266,1.6021760371161833,2.0876995169785286,3.0819754047084738,2.8699985285600027,2.514900870687432,2.886061251011712,2.47260792117014,3.053202747625333,1.061812396419269
xgboost_old_script,all,no,20,0,10,283,0.2089317782829224,2.287132573040961,9.14559621077896,BEA,Blank,Mn-Na2WO4/MgO,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.742499761549687,1.6591509534998072,2.198094447972598,3.322838949770839,2.264161794787204,1.760842794290295,3.079547396803068,3.378809725633926,3.412627864093692,1.052752042008495
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,284,0.4789348116153512,2.015793251856644,6.994710516089182,CeO2,Mn-BaWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mo-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.7884466991073416,1.8867097089839755,1.8506317382167887,1.7796076297318493,2.849909484000118,1.2371779626939032,1.7507680230560123,3.4796373464498256,1.8279580690677244,1.7070858572589027
xgboost_old_script,base+atom_numbers+support,no,20,0,10,284,0.2355477392320311,2.334998239598513,10.26190654574036,CeO2,Mn-BaWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mo-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.8558953058609255,1.0907735283590023,1.8328992122963623,1.7305224700768789,2.4200043313150053,1.7593070363115382,2.45911700103018,5.654475031747931,2.446916927849805,2.1000715511375003
xgboost_old_script,base+descriptors,yes,20,0,10,284,0.4465035566222884,2.115836127947326,7.430063415125085,CeO2,Mn-BaWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mo-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.9627099428132728,1.9514941725576365,1.8122853743146965,1.5546134805568943,2.7041030913701767,2.436680097469577,1.6232365657223595,2.984248908482216,2.386276480825963,1.7427131653604684
xgboost_old_script,base+descriptors,no,20,0,10,284,0.381426928987152,2.242749843990361,8.303643500339081,CeO2,Mn-BaWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mo-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,2.097518250638688,2.8852329675356545,1.9506637618056049,1.738177216604904,2.349544054336018,2.4995451193385656,1.8911612632981047,2.6218389541793754,2.4700643472815,1.923752504885197
xgboost_old_script,all,yes,20,0,10,284,0.4407612007618358,2.0982604721089206,7.507148044495076,CeO2,Mn-BaWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mo-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.965248850931724,1.485765229717449,1.7354837784060724,1.566074344791748,2.6402546076311006,2.4959084595243133,1.6228123165280732,3.3066533132504534,2.380009569354632,1.784394250953639
xgboost_old_script,all,no,20,0,10,284,0.2726447817511126,2.361880366035832,9.76392072897826,CeO2,Mn-BaWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mo-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,2.032773018435196,1.335108696487215,2.113013412985537,1.5389379259060931,2.28738663572956,2.605192415140293,1.9020371935102676,4.931112523196799,2.8511807130221967,2.0220611259451617
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,285,0.3326278975481257,2.01031170217141,7.413337187971844,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Nd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.5043921374170868,1.7472037983051052,2.175830071126973,3.091815209385973,1.802005700292756,2.562260535602217,1.3393848965092805,1.488622067173322,3.156443537539906,1.2351590683614768
xgboost_old_script,base+atom_numbers+support,no,20,0,10,285,0.1977386903558062,2.1550991349262185,8.911720432133555,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Nd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.652487410199311,1.8941416699135745,2.425120541596854,3.0997314504271856,1.06578506771889,2.337513830400141,1.7808854528806275,1.6198296300377006,4.371164866222276,1.3043314298656252
xgboost_old_script,base+descriptors,yes,20,0,10,285,0.3443212867143936,1.9846245254257489,7.283444079702499,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Nd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.6843562733188824,1.6581350024099704,2.026334451757096,3.001122718733494,1.4530329924511411,0.8540249926182959,1.61677125354056,2.6271631897440937,3.317074693617997,1.6082296860659564
xgboost_old_script,base+descriptors,no,20,0,10,285,0.2469672613030253,2.1584995856023634,8.364877082864176,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Nd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.947469221074824,1.694001542042803,2.278985698642554,3.0626504810437285,0.909138293956165,1.7364341594002866,1.970285252114689,3.0622910553299723,3.6763351646727984,1.2474049877458149
xgboost_old_script,all,yes,20,0,10,285,0.300285629557277,2.0410222532932685,7.772603236341315,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Nd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.7069635347566672,1.6832951421207851,1.9648879212582555,3.111017736199277,1.4940837957723825,0.8286478620050131,1.686511057486275,2.570566416998842,3.594093071796276,1.7701559945389076
xgboost_old_script,all,no,20,0,10,285,0.1132979445574426,2.3113361601163804,9.84970947708652,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Nd-Na2WO4/SiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.9028344347079595,1.998483775953452,2.275945396025976,3.178348272183427,0.9178727804917703,2.119457096879681,1.77861887079974,2.9984262223817684,4.549106763623379,1.3942679881166529
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,286,0.3227159953833256,2.2145444539556958,8.854306053041977,CeO2,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Na/SiO2,Ni-Na2WO4/SiO2,SiC,SiO2,1.3865271578949911,2.3009827913454286,2.1987516346463454,3.5914398348207275,2.889240749156861,2.1649765109574357,1.1204426710771191,2.655515597909689,1.7290196471523356,1.926197647449595
xgboost_old_script,base+atom_numbers+support,no,20,0,10,286,0.3072894637001506,2.2511941911566566,9.055981025326442,CeO2,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Na/SiO2,Ni-Na2WO4/SiO2,SiC,SiO2,1.3967426375823992,2.2556984323649494,2.115914676693889,3.6124078911046182,2.915954662290988,2.186330246130625,1.4681516025703814,2.7097513778728466,1.763593434829403,1.9568898520287537
xgboost_old_script,base+descriptors,yes,20,0,10,286,0.4187927699436484,2.0064591649058583,7.598269943009101,CeO2,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Na/SiO2,Ni-Na2WO4/SiO2,SiC,SiO2,1.1800684688212697,2.354916621065802,2.0838953556010016,3.829980938245922,1.5595136002478778,1.669491724393986,1.1198381034152374,2.4590343434943094,1.8259975320818247,1.8340847847762485
xgboost_old_script,base+descriptors,no,20,0,10,286,0.4211342447828706,2.036939333620185,7.56765924690429,CeO2,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Na/SiO2,Ni-Na2WO4/SiO2,SiC,SiO2,1.171049929211537,2.228823235197752,2.0723190691073734,3.851883313574449,1.5856888057346696,1.6173092607988253,1.4706569862133927,2.668710762690063,1.8453690992130172,1.7632024832263038
xgboost_old_script,all,yes,20,0,10,286,0.3451622462562049,2.147937746979086,8.560860506392283,CeO2,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Na/SiO2,Ni-Na2WO4/SiO2,SiC,SiO2,1.371533471815012,2.324894896969199,2.2314522652686746,3.794119593643204,2.082360526687569,2.1133677084026514,1.1570609700795678,2.638672252399502,1.765191190085477,1.835578464956747
xgboost_old_script,all,no,20,0,10,286,0.3336398882074964,2.17726965099738,8.711495223764263,CeO2,Co-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Na/SiO2,Ni-Na2WO4/SiO2,SiC,SiO2,1.3862672883561915,2.217276369700277,2.1348256554675324,3.83538283035918,2.128563028673331,2.1300555273669737,1.3051269648840855,2.713962291338378,1.7569719952124137,2.018907444263222
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,287,0.3712702569847109,2.140354192511075,8.638180016592658,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,Nd-Na2WO4/SiO2,2.0082103786424352,1.687792066291527,1.559986274264477,2.745307555088291,2.0791424704260297,3.040696684409071,3.570325776077807,2.044186912850925,0.979061524801784,1.6888322822584043
xgboost_old_script,base+atom_numbers+support,no,20,0,10,287,0.4896890048726258,1.9584386346311895,7.011213147346843,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,Nd-Na2WO4/SiO2,1.8380490049388676,1.749032011826833,1.1775226690813347,2.224914726614952,2.200389233717212,3.171770351220061,2.3275648948439844,1.430380350433428,1.0070960005897065,2.457667103045517
xgboost_old_script,base+descriptors,yes,20,0,10,287,0.2472385245882518,2.221241509409346,10.34226423419648,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,Nd-Na2WO4/SiO2,2.030321718476437,1.4003753029858623,3.3188577182404697,3.928578138597033,2.2393062016036773,3.2214888170251137,2.6341756078159366,1.0925376221578982,1.010481046228497,1.336292920962528
xgboost_old_script,base+descriptors,no,20,0,10,287,0.3651175610003455,2.107739066026208,8.722712514205105,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,Nd-Na2WO4/SiO2,2.787823451249688,1.4015026844430851,2.396071486015011,3.416630214745248,2.3011955705836966,3.279632942720696,2.037732108500269,0.9027237487625746,0.9852310998827494,1.5688473533590634
xgboost_old_script,all,yes,20,0,10,287,0.1660607156453397,2.3907676540856526,11.457574166312078,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,Nd-Na2WO4/SiO2,2.027705646543591,1.4497210693138616,3.649492945999287,4.290087116161982,2.167398457041493,3.1309467999581937,3.332428081334327,1.4015613086714789,1.0345504223086217,1.4237846935236895
xgboost_old_script,all,no,20,0,10,287,0.4397461200102545,2.002751570907318,7.697383373555836,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,Nd-Na2WO4/SiO2,2.979385659948543,1.4156367644336487,1.4265883660316467,2.5949789752342087,2.4237241512316245,3.3999295100900864,2.125711575978332,1.04295759987362,0.9760654791251376,1.6425376271263317
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,288,0.2104708993206427,2.2237429140684783,10.911099908445552,BEA,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,Na2WO4/SiO2,Ni-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,1.1385022162977192,2.0937974171450846,2.6054507253953707,2.22230815294992,0.795695083508337,5.90232874425749,2.675156414547452,2.4385650393835925,1.032176213123732,1.3334491340760832
xgboost_old_script,base+atom_numbers+support,no,20,0,10,288,0.4498990821129516,2.022175210508259,7.602260726841528,BEA,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,Na2WO4/SiO2,Ni-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,1.0406254116942486,2.1048130126021527,2.476598685957768,2.478729641823857,1.1170563792252777,2.612605189934925,2.889902538417804,2.4503532351341306,1.837606488152545,1.2134615221398848
xgboost_old_script,base+descriptors,yes,20,0,10,288,0.2393112420458735,2.2643005102206093,10.512533395066836,BEA,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,Na2WO4/SiO2,Ni-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,1.204345309726756,2.127115110470741,2.400511923454426,1.730874566237132,0.9097852344472926,5.180057708245737,3.528455950994114,2.846548445081269,1.1352159278149958,1.580094925733628
xgboost_old_script,base+descriptors,no,20,0,10,288,0.3588612813805061,2.1364233041889795,8.86038096380576,BEA,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,Na2WO4/SiO2,Ni-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,1.1475300108972524,2.256269077029493,2.2991707524270923,2.654735418111086,0.9849011582725992,2.645243397375776,3.997583445436321,2.692778173916869,1.1104106464761274,1.575610961947176
xgboost_old_script,all,yes,20,0,10,288,0.2245332228301626,2.2706824082848445,10.716762021944309,BEA,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,Na2WO4/SiO2,Ni-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,1.1751443567740971,2.148091962011876,2.4821058617587446,1.7522980524047658,0.94252576948385,5.288141568038198,3.6009245797733054,2.7860551517870693,1.1196660561914795,1.4118707246250577
xgboost_old_script,all,no,20,0,10,288,0.3919942750916438,2.0506417033063866,8.40249105913087,BEA,Mn-Li2MoO4/SiO2,Mn-Na2WO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,Na2WO4/SiO2,Ni-Na2WO4/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,1.1236346142214757,2.230913285072203,2.325967488268183,2.6562799781064195,0.7297430239555737,2.6438077290163,3.8504564334376266,2.6864119977752363,1.0660801719984525,1.1931223112123983
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,289,0.3335842348118315,1.6981929303680166,6.21042262621845,Al2O3,Cu-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiCnf,Nb2O5,ZSM-5,ZrO2,0.8664694046774121,2.8634181800815792,2.177837317470047,1.25925865083381,3.273566640731361,0.9188505055782972,1.6018513081912642,1.1669828732532483,2.0376253938123035,0.8160690290508447
xgboost_old_script,base+atom_numbers+support,no,20,0,10,289,0.1151967758626031,1.909130448331677,8.24560619657964,Al2O3,Cu-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiCnf,Nb2O5,ZSM-5,ZrO2,0.8541487853132465,3.7156613961193297,3.377502601599252,1.236692469905441,3.3203925184757206,0.8790261532107576,1.516094540004377,1.3300257906317712,2.030871138727224,0.8308890893296511
xgboost_old_script,base+descriptors,yes,20,0,10,289,0.280907978789023,2.0357723104448784,6.70132009497229,Al2O3,Cu-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiCnf,Nb2O5,ZSM-5,ZrO2,1.848082818698,2.3670254854306028,2.999513775617988,2.3618411003881032,1.842438191263764,2.81410830254908,1.6166952437383155,0.9427887993913006,2.296948104831908,1.268281282539721
xgboost_old_script,base+descriptors,no,20,0,10,289,0.1325164879896967,2.1894419822354574,8.084201353398415,Al2O3,Cu-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiCnf,Nb2O5,ZSM-5,ZrO2,2.078928414848116,2.6256625225477745,3.3660159013503126,2.9291706435382365,1.7664893709950975,2.8587530409627493,1.5768519009263426,0.937209779425369,2.4736892569727367,1.2816489907878417
xgboost_old_script,all,yes,20,0,10,289,0.3969989700763557,1.8087164235295103,5.619451752935984,Al2O3,Cu-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiCnf,Nb2O5,ZSM-5,ZrO2,1.059892708570869,2.304383452659541,2.957575445980938,1.988356606585008,1.9616391451049733,1.5810056209343453,1.628594565546071,1.052950620772662,2.449024905959765,1.103741163180934
xgboost_old_script,all,no,20,0,10,289,0.1609383140279771,2.068447611749724,7.819334342851716,Al2O3,Cu-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiCnf,Nb2O5,ZSM-5,ZrO2,1.0721791325730303,2.955035045489117,3.636062910777551,2.888835375662203,1.7962093485284736,2.36155908425649,1.494382507138782,1.11069349033965,2.309267071507595,1.060252151224348
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,290,0.1050535574703139,2.262492948043925,9.612075027956784,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Nd-Na2WO4/SiO2,WOx/SiO2,Zr-Na2WO4/SiO2,1.5019958605810448,3.9266779395054887,3.6606859069731503,1.841269894156743,2.5448271744229176,2.8256076489664887,2.299906410652178,1.406471277894797,1.2494966766511355,1.36799069063531
xgboost_old_script,base+atom_numbers+support,no,20,0,10,290,-0.0229564344132546,2.4000929173646424,10.986952437195928,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Nd-Na2WO4/SiO2,WOx/SiO2,Zr-Na2WO4/SiO2,1.5382038698828333,4.377343630901089,3.7017029657076903,2.4728121913914327,2.534908363024394,2.807063572936588,2.103218379992026,1.5488416583242792,1.020113513617328,1.8967210278687652
xgboost_old_script,base+descriptors,yes,20,0,10,290,0.3309487944619518,2.0021294668404885,7.185871779096252,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Nd-Na2WO4/SiO2,WOx/SiO2,Zr-Na2WO4/SiO2,1.4893377604859848,3.690088937547472,2.0310365287904384,1.5221572876694025,2.4289800202405014,2.5302597597351784,2.2457142046645835,1.581442598954395,1.469199849204074,1.033077721112856
xgboost_old_script,base+descriptors,no,20,0,10,290,0.1666025037903254,2.248939707415523,8.951015257444306,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Nd-Na2WO4/SiO2,WOx/SiO2,Zr-Na2WO4/SiO2,1.4634267789125444,3.365449664692084,2.1189550351213526,2.2158751505392567,3.103609096452042,3.159299196291853,2.086380505716359,1.4310020005923731,2.410014388417756,1.1353852574196126
xgboost_old_script,all,yes,20,0,10,290,0.2012593299159385,2.1520807938563324,8.578787381987729,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Nd-Na2WO4/SiO2,WOx/SiO2,Zr-Na2WO4/SiO2,1.4912403390142654,3.920720012287299,3.3996594952764334,1.8094630861089185,2.309458591507541,2.498337648764805,2.1919664570689203,1.545185948913848,1.3073223667853962,1.0474539928359017
xgboost_old_script,all,no,20,0,10,290,-0.01043471503601,2.3529901051576494,10.852464270738857,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Nd-Na2WO4/SiO2,WOx/SiO2,Zr-Na2WO4/SiO2,1.420133244306953,4.312086042044339,3.32135785901988,2.48310869064596,2.838409825188142,3.0371351111376725,2.072167525501163,1.3614700106558977,1.36671948408639,1.3173132589900935
xgboost_old_script,base+atom_numbers+support,yes,20,0,10,291,0.3954444132709471,1.9972405417495305,7.336959487108261,Blank,La-Na2WO4/SiO2,MgO,Mn-Na/SiO2,Mn-Na2WO4/SiCnf,Mo-Na2WO4/SiO2,Na2WO4/SiO2,SiCnf,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,1.5352241248858196,1.4544528611059544,0.4585086610057839,1.4233676500232133,1.5625978837852126,1.2152458337390866,3.4049131994114985,3.5708043597141903,2.708053136512085,2.63923770731246
xgboost_old_script,base+atom_numbers+support,no,20,0,10,291,0.3576004613331114,2.047429886602693,7.796238250376746,Blank,La-Na2WO4/SiO2,MgO,Mn-Na/SiO2,Mn-Na2WO4/SiCnf,Mo-Na2WO4/SiO2,Na2WO4/SiO2,SiCnf,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,1.5947571712539153,1.398194733471782,0.4939905545032687,1.5951449884970983,1.52556260365027,1.003541475413022,2.8263527146368115,3.698292716564956,4.018213421536816,2.320248486498992
